Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
999759;Elko Vertriebs-GmbH fur elektrotech;4;+49 234926080;http://www.elko-gmbh.de;www.abb.com;Werner Hellweg 530;44894;Bochum;Nordrhein-Westfalen;Germany;
999760;ELPRO Elektroanlagen Behncke GmbH;4;+49 511 167980;http://www.elpro-hannover.de;www.abb.com;Kornstr. 14;30167;Hannover;Niedersachsen;Germany;
999761;Elton OOO;4;+79 119 313154;http://www.eltonltd.ru;www.abb.com;ul.Aviatsionnaya, 32, lit.B;196105;Sankt-Peterburg;c.St-Peterburg;Russian Federation;
999762;Emb Service GmbH Elektromaschinenbau;4;+49 371 674140;http://www.emb-service.de;www.abb.com;Jagerstr. 9-13;09111;Chemnitz;Sachsen;Germany;
999763;EMR Silverthorn Ltd;4;+44 208 903 1390;http://www.emrsilverthorn.co.uk;www.abb.com;Unit 1, 97 Manor Farm Road, Manor House Business Park;HA0 1BN;Wembley;Middlesex;United Kingdom;
999764;EMS Elektromotoren GmbH;4;+49 9444 9760;http://www.ems-elektromotoren.de;www.abb.com;Gewerbegebiet Egelsee 13;93354;Siegenburg;Bayern;Germany;
999765;EMSR Industrieautomation GmbH;4;+49 5131 485010;http://www.emsr-garbsen.net;www.abb.com;Dieselstr. 25A;30827;Garbsen;Niedersachsen;Germany;
999766;ENCOSO GmbH;4;+49 8677 8758770;http://www.encoso.com;www.abb.com;Klausenstrasse 61;84489;Burghausen;Bayern;Germany;
999767;Energopromis Ltd;4;+375173730021;http://www.energopromis.by;www.abb.com;4/1, Biruzova str.;220073;Minsk;Minsk;Belarus;
999768;EPISTOLIO S.r.l.;4;+39 0332 212692;http://www.epistolio.it;www.abb.com;Via Piemonte 120;21100;Varese;Varese;Italy;
999769;Erwin Reumuller TEWA Elektromotorengesellschaft m.b.H.;4;+43118659260;http://www.reumueller-tewa.at;www.abb.com;Johann-Josef-Kratzer-Gasse 6;1230;Wien;Wien;Austria;
999770;ESA Elektro Automation GmbH;4;+437472;http://www.esa-at.at;www.abb.com;Hauptstrasse 10;3322;Viehdorf;Niederosterreich;Austria;
999771;Espertia Italia S.r.l.;4;;http://www.espertia.com;www.abb.com;Via Giulio Pastore, 27;47922;Rimini;Rimini;Italy;
999772;ETT Verpackungstechnik GmbH;4;+49555599330;http://www.ett.de;www.abb.com;Schafanger 34;37186;Moringen;Niedersachsen;Germany;
999773;Eule Industrial Robotics GmbH & Co.KG;4;+49 2162 897790;http://www.eule-roboter.de;www.abb.com;Industriering 14;41751;Viersen;Nordrhein-Westfalen;Germany;
999774;Euro S.E.I. Servizi Elettromeccanici Industriali s.a.s.;4;+39 0331 739877;http://www.euro-sei.com;www.abb.com;Via Matteotti, 24;21051;Arcisate;Varese;Italy;
999775;Eurotec S.r.l.;4;+39 051 632 1595;http://www.eurotecsrl.com;www.abb.com;Via Lirone, 60;40013;Castel Maggiore;Bologna;Italy;
999776;Evans Enterprises Inc;4;+14796481500;http://www.goevans.com;www.abb.com;4300 Planters Rd;72908;Fort Smith;Arkansas;United States;
999777;Evans Enterprises Inc;4;+1254 7724710;http://www.goevans.com;www.abb.com;201 S Industrial Dr;76710;Waco;Texas;United States;
999778;EVOLUT SERVICE S.r.l.;4;+39 0302141193;;www.abb.com;VIA PADANA SUPERIORE 111/A;25045;Castegnato;Brescia;Italy;
999779;Evomatic AB;4;+46705545200;http://www.evomatic.se;www.abb.com;Sodra Stillerydsvagen 17A;374 31;Karlshamn;Blekinge Lan;Sweden;
999780;Exel Industrial, S.L.;4;+34 914850550;http://www.exelindustrial.com;www.abb.com;Copernico 4 Nave 2;28820;Coslada;Madrid;Spain;
999781;Eyser De Mexico S.A. De C.V.;4;+529212482813;http://eyserdemexico.com.mx/;www.abb.com;Ardillas 165B, Col. Las Gaviotas;96536;Coatzacoalcos;Veracruz;Mexico;
999782;F.lli Bono S.p.A.;4;+39 0444 990990;http://www.bonoflli.it;www.abb.com;Via dell'Economia 131;36100;Vicenza;Vicenza;Italy;
999783;FA Electronics Innovation Pvt. Ltd;4;+91 484-4016941;http://www.fa-ei.com;www.abb.com;40/443-AMRA-7, Automobile road, Mamangalam, Ernakulam;682025;Kochi;Kerala;India;
999784;FABRICA MACHINALE S.R.L.;4;;http://www.roboticom.it;www.abb.com;Via Mario Giuntini, 13;56023;Cascina;Pisa;Italy;
999785;Fainardi & Albertini S.r.l.;4;;http://www.fainardialbertini.it;www.abb.com;Via B. Buozzi, 10/a San Pancrazio;43126;Parma;Parma;Italy;
999786;Fallas Automation Inc;4;+12547729524;http://www.fallasautomation.com;www.abb.com;7000 Imperial Dr;76712;Waco;Texas;United States;
999787;Farason Corp;4;+1 610 383-6224;http://www.farason.com;www.abb.com;855 Fox Chase Ste 102;19320;Coatesville;Pennsylvania;United States;
999788;FE Automation Sdn Bhd;4;+603 5569 5766;http://www.flgroup.com.my;www.abb.com;No.12a, Jalan Pemberita U1/49, Temasya Industrial Park;40150;Shah Alam;Selangor;Malaysia;
999789;Fengsheng Electric Co Pte Ltd;4;+6568443322;http://www.fengshengelectric.com;www.abb.com;257 Kaki Bukit Ave 1Shun Li Industrial Park;416063;Singapore;Singapore;Singapore;
999790;Finze & Wagner EMSR Ingenieurgesellschaft mbH;4;+49 8677 884-0;http://www.fiwagroup.com;www.abb.com;Piracher Str. 76-78;84489;Burghausen;Bayern;Germany;
999791;Fleaux Services Of Louisiana LLC;4;+1 318-603-0024;http://www.fleaux.com;www.abb.com;230 Lynbrook Blvd;71106;Shreveport;Louisiana;United States;
999792;Fletcher Moorland Ltd;4;+44 1782 411021;http://www.fletchermoorland.co.uk;www.abb.com;Elenora Street;ST4 1QG;Stoke-on-Trent;Staffordshire;United Kingdom;
999793;Flexmill Oy;4;+358 40 032 0755;http://www.flexmill.fi;www.abb.com;Ilveskaari 19 B;01900;Nurmijarvi;Uusimaa;Finland;
999794;Flowrond Med S.r.l.;4;+40 729390651;http://www.flowrond.ro;www.abb.com;Milcov Nr. 3 Bl. 3 Sc. A Et. 2 Ap. 9;551118;Medias;Sibiu;Romania;
999795;Foodmach Pty Ltd;4;+61354824666;http://www.foodmach.com.au;www.abb.com;1 Darling Street;3564;Echuca;Victoria;Australia;
999796;For.El. S.r.l.;4;+39 030 3583753;http://www.forel-brescia.it/;www.abb.com;Localita Molinetto, Via Leonardo Da Vinci, 15;25080;Mazzano;Brescia;Italy;
999797;FORCE Automation Inc;4;+1 (866) 495 5221;http://www.forceautomationusa.com;www.abb.com;100 Production Ct Unit 2;06051;New Britain;Connecticut;United States;
999798;Form Automation Robotics Ltd;4;+4401202660400;http://www.formautomation.co.uk;www.abb.com;2 - 3 Harwell Road, Nuffield Ind Estate;BH17 0GE;Poole;Dorset;United Kingdom;
999799;Frequency Drives & Electro Solutions;4;+27 31 764 0185;;www.abb.com;9 Blake Road;4051;Durban;KwaZulu-Natal;South Africa;
999800;FRIMO Group GmbH;4;+4954048860;http://www.frimo.com;www.abb.com;Hansaring 1;49504;Lotte;Nordrhein-Westfalen;Germany;
999801;Front Automation AB;4;+4636 345060;http://www.frontautomation.se;www.abb.com;Hedenstorpsvagen 5;554 75;Jonkoping;Jonkopings Lan;Sweden;
999802;Gaes, S.A.;4;+34943445777;http://www.grupogaes.com;www.abb.com;Paseo De Ubarburu, 58 - Pg 27;20014;Donostia-San Sebastian;Gipuzkoa;Spain;
999803;Galco Industrial Electronics Inc;4;;http://www.galco.com;www.abb.com;1451 E LINCOLN AVE;48071-4139;Madison Heights;Michigan;United States;
999804;GeKu UK Ltd;4;+441634715271;http://www.geku.co.uk;www.abb.com;Unit H2, Knights Park Ind Estate, Knights Road;ME2 2LS;Strood;Kent;United Kingdom;
999805;General Electrica Onubense SA;4;+34959541154;http://www.grupoensa.com www.generalelectrica.com;www.abb.com;Paseo Las Palmeras, 6;21002;Huelva;Huelva;Spain;
999806;Gennal Engineering Pte. Ltd;4;;http://www.gennal.com;www.abb.com;18 Kaki Bukit Road 3 #02-07, Enterpreneur Business Centre;415978;Singapore;Singapore;Singapore;
999807;GESAT Engineering GmbH;4;+496930516872;http://www.gesat-engineering.com;www.abb.com;Paulistrasse 3;65929;Frankfurt am Main;Hessen;Germany;
999808;ghv GmbH;4;+49809281890;http://www.ghv.de;www.abb.com;Am Alten Bahndamm 4;85567;Bruck;Bayern;Germany;
