Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1000059;Schmidt & Heinzmann GmbH & Co.Kg;4;+49 7251 3858 0;http://www.schmidt-heinzmann.de;www.abb.com;Vichystr. 12;76646;Bruchsal;Baden-Wurttemberg;Germany;
1000060;Schnell Tech Solutions 402, Shivalaya Residency Coop. Hsg. Soc. Ltd;4;;;www.abb.com;90 Feet Road, Thakur Complex, Kandivali;400101;Mumbai;Maharashtra;India;
1000061;Scott Automation & Robotics Pty Ltd;4;+61297487001;http://www.scottautomation.com;www.abb.com;Unit R, 10-16 South Street;2116;Rydalmere;New South Wales;Australia;
1000062;Seastema S.p.A.;4;;http://www.seastema.it;www.abb.com;Vle Brigate Partigiane 92/r;16129;Genova;Genova;Italy;
1000063;Sejfo Engineering Ab;4;+4622118230;http://www.sejfo.se;www.abb.com;Barnhemsgatan 58;731 50;Koping;Vastmanlands Lan;Sweden;
1000064;Sentridge Ltd;4;+442476553303;http://www.sentridge.com;www.abb.com;Technology House, 45 Hood Street;CV1 5PX;Coventry;West Midlands;United Kingdom;
1000065;Sermatech Oy;4;+358 2 531 1900;http://www.sermatech.fi;www.abb.com;Peltotie 26;28400;Ulvila;Satakunta;Finland;
1000066;Servi Drive de Venezuela C.A.;4;;http://www.servidrive.com;www.abb.com;Av. 15 Las Delicias con calle 89B, Edificio Centro Empresarial de Occidente, piso 1 oficina 1-3;4002;Maracaibo;Zulia;Venezuela, Bolivarian Republic of;
1000067;Servicios De Automatizacion Y Venta Industriales Ingenieria Sas;4;+5776945057;;www.abb.com;Calle 105A N° 21 - 70 Barrio Provenza;680004;Bucaramanga;Norte de Santander;Colombia;
1000068;SERVICIOS Y APLICACIONES DE INGENIERIA DE SISTEMAS Y CIA LIMITADA;4;+56 9 8429 5631;http://www.fsmltda.cl;www.abb.com;Alvares 660 Depto 71 A;2580107;Valparaiso;Valparaiso;Chile;
1000069;Shandong Dongrun Instrument Science and Technology Co Ltd;4;;;www.abb.com;Xiulin Road No.1, Laishan Economical Development District, Yantai City, Shandong Province;518129;Yantai;Shandong;China;
1000070;Shandong Hengtech Science & Technology Development Co Ltd;4;;http://www.sdhtech.com;www.abb.com;Jinan High-tech Zone, No. 2000 Shunhua Road, Shuntai Square No. 2 Building, Room No. 503;250022;Ji'Nan;Shandong;China;
1000071;Shanghai Jingxu Automatic Equipment Co Ltd;4;+86 21 50396016;;www.abb.com;No. 26, Lane 380, Minmin Road, Pudong New District;200127;Shanghai;Shanghai;China;
1000072;Shanghai WinTech Instrument Co Ltd;4;+86 21 36550515;;www.abb.com;No.1111, Xinlin Road;201499;Shanghai;Shanghai;China;
1000073;Shape Process Automation Europe;4;+46 457 34531;http://www.shapeprocessautomation.com;www.abb.com;Box 529;372 25;Ronneby;Blekinge Lan;Sweden;
1000074;Shenyang Inspiration Control System Co Ltd;4;+86 24 23609957;;www.abb.com;No. 5-3, Shiji Road, No. 1601 Room, Hunnan New District;110179;Shenyang;Liaoning;China;
1000075;Shenyang Jiarui Drive Co Ltd;4;+86 24 22791619;http://www.syjr.cn/;www.abb.com;No. 262A, Shifu Road, Shenyang Xinji Torch Building 25th floor, No. 2510 Room, Shenhe District;110013;Shenyang;Liaoning;China;
1000076;Sibocom-M LLC;4;+375173972597;http://www.sibocom.com;www.abb.com;Lukyanovicha, 10, office 601;220113;Minsk;Minsk;Belarus;
1000077;SICMA DESARROLLO TECNOLOGICO SA DE CV;4;+526626908023;http://www.sicmadt.com;www.abb.com;CANANEOS # 3 VILLA DEL REY;83293;HERMOSILLO;Sonora;Mexico;
1000078;SIDE - SERV. IND. DE ELECTRONICA;4;+34938464801;http://www.side.es;www.abb.com;Poligon Industrial Monguit, C/ Centelles s/n Nave 1;08480;Atmella Del Valles;Barcelona;Spain;
1000079;Sigma Industry Solutions AB;4;;;www.abb.com;Grabrodersgatan 2;211 21;Malmo;Skane Lan;Sweden;
1000080;Sir S.p.A.;4;+39 059 3164811;http://www.sir-mo.it/;www.abb.com;Strada Nazionale Canaletto Centro 450;41100;Modena;Modena;Italy;
1000081;Sirus Electronet India Pvt. Ltd;4;;;www.abb.com;1-10-245 ASHOKNAGAR EXTN;500020;Hyderabad;Telangana;India;
1000082;Sistemas Tecnicos de Automatizacion, S.L.U;4;+34 977 206 316;http://www.sistec-aut.com;www.abb.com;Pol Ind AgroReus – c/ Santiago Rusiñol, 29;43206;Tarragona;Tarragona;Spain;
1000083;Skala AS;4;+4723052800;http://www.skala.no;www.abb.com;Fredrik Selmers vei 6;0663;Oslo;Oslo;Norway;
1000084;Skamer ACM Sp. z.o.o.;4;;http://www.skamer.pl;www.abb.com;ul. Rogoyskiego 26;33-100;Tarnow;malopolskie;Poland;
1000085;Skamer-Acm Sp. Z O.O. Oddzial Krakow;4;;http://www.skamer.pl;www.abb.com;ul. Kapelanka 11;30-347;Krakow;malopolskie;Poland;
1000086;Skif-Kontrol LLC;4;+380445685237;http://www.skifcontrol.com.ua;www.abb.com;5-B, Yaltynska Str.;02099;Kyiv;Kyiv;Ukraine;
1000087;Slo Oy Paakonttori;4;+358 10 28311;http://www.slo.fi;www.abb.com;Ritakuja 2;01740;Vantaa;Uusimaa;Finland;
1000088;SMAR s.r.o.;4;+420732571097;http://www.smar.cz/;www.abb.com;Skroupova 1397/48;430 01;Chomutov;Ustecky;Czech Republic;
1000089;Solstice;4;+33130528509;http://www.solutions-solstice.com;www.abb.com;4 Rue SALVADOR ALLENDE;78114;Magny Les Hameaux;Yvelines;France;
1000090;Soluciones de Ingenieria de Control Ltda;4;+56 2 2556 0800;http://www.singecon.cl;www.abb.com;Nataniel Cox N° 1430, Santiago;8320000;Santiago;Santiago;Chile;
1000091;Song Nhat Service Trading Co Ltd;4;;http://songnhat.com.vn;www.abb.com;No. 80, Street 1, Cityland (Park Hill), Ward 10, Go Vap District;700000;Ho Chi Minh;TP. Ho Chi Minh;Viet Nam;
1000092;SOUVIK ELECTRO SERVICES;4;9902395596;;www.abb.com;161C, Dakshin Para Road, Sen Mukherjee Bagan, Behala, Kolkata, West Bengal;700063;Kolkata;West Bengal;India;
1000093;SP Automation & Robotics;4;+441382880088;http://https://sp-automation.co.uk/;www.abb.com;Camperdown Ind Estate, 3 George Buckman Drive;DD2 3SP;Dundee;Angus;United Kingdom;
1000094;SpiraTec AG;4;+49 6232 919060;http://www.spiratec-ag.com;www.abb.com;An der Hofweide 7;67346;Speyer;Rheinland-Pfalz;Germany;
1000095;Spit Electrical Mechanics B.V.;4;+31885542000;http://www.spit.nl;www.abb.com;Bedrijvenpark Twente 451;7602 KM;Almelo;Overijssel;Netherlands;
1000096;Stadler + Schaaf Mess- und Regeltechnik GmbH;4;+49 6348 6110;http://www.stadler-schaaf.de;www.abb.com;Im Schlangengarten 20;76877;Offenbach An Der Queich;Rheinland-Pfalz;Germany;
1000097;STAR S.r.l.;4;+39077326271;http://www.icapgroup.it;www.abb.com;Via A. Coletta, 10;04100;Latina;Latina;Italy;
1000098;START ENGINEERING JSCo;4;+35929360373;http://www.starteng.com;www.abb.com;3 Lokomotiv Street;1220;Sofia;Sofia;Bulgaria;
1000099;Stolk Electrotechnisch Wikkelbedrijf;4;;http://www.stolkservices.nl;www.abb.com;Voltweg 20;4631 SR;Hoogerheide;Noord-Brabant;Netherlands;
