Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1001259;Kaczmarek Electric;4;536 30 30 30;http://www.kaczmarekelectric.pl;www.abb.com;Kozuchowska 30;65-364;Zielona Gora;lubuskie;Poland;
1001260;Kaczmarek Electric;4;12 262 91 79;http://www.kaczmarekelectric.pl;www.abb.com;ul. Gen. Franciszka Kleeberga 2;31-620;Krakow;malopolskie;Poland;
1001261;Kaczmarek Electric;4;607 545 360;http://https://ke.pl;www.abb.com;ul. Nedzy Kubinca 264;34-510;Koscielisko;malopolskie;Poland;
1001262;Kaczmarek Electric;4;61 44 22 423;http://www.ke.pl;www.abb.com;Rolna 9;64-300;Nowy Tomysl;wielkopolskie;Poland;
1001263;Kaczmarek Electric;4;68 385 00 81;http://www.ke.pl;www.abb.com;Sulechowska 50;66-120;Kargowa;lubuskie;Poland;
1001264;Kaczmarek Electric Kepno;4;885 600 873;http://www.ke.pl;www.abb.com;Kwiatowa 25;63-600;Kepno;wielkopolskie;Poland;
1001265;Kaczmarek Electric Rawicz;4;722 165 756;http://www.ke.pl;www.abb.com;Armii Krajowej 4;63-900;Rawicz;wielkopolskie;Poland;
1001266;Kaczmarek Electric S.A.;4;504 477 188;http://https://ke.pl/oddzial/oddzial-czestochowa/;www.abb.com;ul. 1-go Maja 9a;42-217;Czestochowa;slaskie;Poland;
1001267;Kaczmarek Electric S.A.;4;693 991 652;http://www.ke.pl;www.abb.com;ul. Towarowa 4;36-100;Kolbuszowa;podkarpackie;Poland;
1001268;Kaczmarek Electric S.A.;4;77 487 20 46;http://ke.pl/oddzial/oddzial-kedzierzyn-kozle/;www.abb.com;Mlynska 4;47-224;Kedzierzyn-Kozle;opolskie;Poland;
1001269;Kaczmarek Electric S.A.;4;18 334 80 35;http://https://ke.pl/;www.abb.com;ul. Zielona 49;30-300;Nowy Sacz;malopolskie;Poland;
1001270;Kaczmarek Electric S.A.;4;885 600 845;http://ke.pl/oddzial/oddzial-siemianowice-slaskie/;www.abb.com;Niepodleglosci 25;41-106;Siemianowice Slaskie;slaskie;Poland;
1001271;Kaczmarek Electric S.A.;4;68 347 06 51;http://www.kaczmarekelectric.pl;www.abb.com;ul. Gajewskich 32;64-200;Wolsztyn;wielkopolskie;Poland;
1001272;Kaczmarek Electric S.A.;4;888 913 264;http://www.ke.pl;www.abb.com;ul. Jagielly 4;38-200;Jaslo;podkarpackie;Poland;
1001273;Kaczmarek Electric S.A. Oddzial w Rzeszowie;4;17 861 24 27;http://www.ke.pl;www.abb.com;Wspolna 4;35-205;Rzeszow;podkarpackie;Poland;
1001274;Kaczmarek Electric SA;4;602 282 558;http://www.kaczmarekelectric.pl;www.abb.com;Poznanska 40f/2;62-080;Tarnowo Podgorne;wielkopolskie;Poland;
1001275;Kaczmarek Electric SA;4;885 600 937;http://www.ke.pl;www.abb.com;ul. Rzeszowska 108A;39-200;Debica;podkarpackie;Poland;
