Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1000159;Wuhan Delongtai Automation Equipment Co Ltd;4;;http://www.dlt0408.cn;www.abb.com;No. 31 Jianshe 1st Road, Baoye Center Block A, 11th floor, Rooms No. 1105 & 1106, Qingshan District;430081;Wuhan;Hubei;China;
1000160;Wuxi Tianchuan Automation Technology Co Ltd;4;+86 13115067555;;www.abb.com;Room A3-1003, Tian'an Smart City, Xinwu District, Wuxi City;214124;Wuxi;Jiangsu;China;
1000161;XDMC Ltd;4;;http://www.xdmcontrols.com;www.abb.com;Chesterton House Accounting Services, 2-3 Rectory Place;LE11 1UW;Loughborough;Leicestershire;United Kingdom;
1000162;Xi'an Perfect Control Technology Co Ltd;4;;http://www.ukon.cn;www.abb.com;No. 2 Fengdeng South Road, International Park No. 1 Building, Unit 1, 10th floor, No. 04 Room;711004;Xi'An;Shaanxi;China;
1000163;Xinjiang Runyang System Engineering Co Ltd;4;;http://www.runyang.cn;www.abb.com;South 2nd lane of Maliaodi Street, Vanke Jinyu No. 6 Building, No. 1002 Room;830001;Urumuqi;Xinjiang;China;
1000164;Yalong Intelligent Equipment Group Co Ltd;4;;http://www.yalong.cn;www.abb.com;Yongjia Industrial Park;325105;Wenzhou;Zhejiang;China;
1000165;Yume Technologies Pvt Ltd;4;;http://www.yumeindia.in;www.abb.com;1000B, Nagasandra Main Road, HMT Layout;560073;Bangalore;Karnataka;India;
1000166;Zeus Co Ltd;4;;http://www.globalzeus.com;www.abb.com;132, Annyeongnam-ro;18148;Hwaseong-si;Gyeonggi-do;Korea, Republic of;
1000167;Zhengzhou Zhifan Electronic Monitoring and Control Engineering Co Ltd;4;+86 371 67520207;http://www.zhifan001.com;www.abb.com;101, Unit 3, Building 1, Jinghong Central Park, Xizhan Road, Zhongyuan District;450051;Zhengzhou;Henan;China;
1000168;0, 4KV Kereskedelmi Kft;4;+36 1 281-1850;http://www.04kv.hu;www.abb.com;Fegyvergyar utca 5;1097;Budapest;Budapest;Hungary;
1000169;2001 Grupo Electro S.r.l.;4;54 1146572834;http://www.electro2001.com.ar;www.abb.com;Av. Gaona 3995;1702;Ciudadela;Buenos Aires;Argentina;
1000170;2ED;4;;http://www.2ed.fr;www.abb.com;ZA EUROPE II;50000;ST LO;Manche;France;
1000171;2ED;4;+33233885520;http://www.2edafdb.com;www.abb.com;175 RUE DES ENTREPRISES;50110;TOURLAVILLE;Manche;France;
1000172;2L Distribution;4;+33134441700;http://www.2ldistribution.com;www.abb.com;1 Rue Gustave Eiffel Parc D'activites Des Colonnes;95130;Le Plessis Bouchard;Val-d'Oise;France;
1000173;AB Micro Sp. z o.o.;4;+48538557448;http://www.abmicro.pl;www.abb.com;Poleczki 23;02-822;Warszawa;mazowieckie;Poland;
1000174;ABCONTROL INGENIERIA S A S;4;+5717465545;http://https://abcontrolingenieria.com/;www.abb.com;CR 80 73A 29;110561;Bogota;Bogota;Colombia;
1000175;Abelec Distribution;4;+33971359652;http://www.abelec-26-07-electrical-supply-store.business.site;www.abb.com;9 Avenue de la Feuillade;26200;Montelimar;Drome;France;
1000176;ABI AUTOMATION SA DE CV;4;+525520132752;http://https://abi.com.mx/;www.abb.com;Victoria 97-7 Bis ESQ.BALD. CENTRO;06050;Ciudad De Mexico;Ciudad de Mexico;Mexico;
1000177;ABM-REXEL S.L.;4;+34 918720863;http://www.rexel.es;www.abb.com;Avda de Madrid no 88, naves 1 y 2;28500;Arganda del Rey;Madrid;Spain;
1000178;ABV ELECTRIC SUPPLY SA DE CV;4;+524433182650;http://abi.com.mx;www.abb.com;CIRCUITO ESMERALDA #566 PUERTA TRES MARIAS SUR;58254;MORELIA;Michoacan;Mexico;
1000179;ACCUPOWER JAMAICA Ltd;4;+1 876 754 1960;http://www.accupowerjamaica.com;www.abb.com;4A EASTWOOD PARK ROAD;10;KINGSTON;Saint Andrew;Jamaica;
1000180;Accurate Solutions Corp;4;+1 787 769 8510;http://www.theaccuratesolution.com;www.abb.com;105 Calle Jose G Padilla # 202c;00682;Mayaguez;Puerto Rico;United States;
1000181;ADC POWER CONCEPT SDN.BHD;4;+603-5131 4697;http://www.adc-pc.com;www.abb.com;No 29, Jalan Sungai Jerluh, 32/196, Seksyen 32;40460;Shah Alam;Selangor;Malaysia;
1000182;ADIDAYA BANGUN BERSAMA, CV;4;061-456 6868 061-453 8452;;www.abb.com;Jl. Sisingamangaraja No. 88 B-C LK II Mesjid;20214;Medan;Sumatera Utara;Indonesia;
1000183;Advance Lite Electrical Sdn Bhd;4;+6043973923;http://www.advancelite.com;www.abb.com;10 Tingkat Kikik 7, Ground Floor, Tmn Indrawasih,prai;13600;Penang;Selangor;Malaysia;
1000184;Aed Bourgoin Jallieu;4;+33474436675;http://www.sonepar.fr;www.abb.com;19 Rue Henri Barbusse;38300;Bourgoin Jallieu;Isere;France;
