Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1001409;MOHAMED DRIS MOHAMED;4;+34956506253;;www.abb.com;avenida de los Reyes Catolicos 70;51002;Ceuta;Ceuta;Spain;
1001410;Mohd. Abdulla Haji Yousuf Khoory & Co. LLC;4;+97146067300;http://mahykhoory.com/;www.abb.com;Salahuddin Rd, Next To Galadari Emarat Petrol Station, Near Abu Hail Metro Station;;Dubai;Dubai;United Arab Emirates;
1001411;MONTERREY ELECTRICO INDUSTRIAL SA DE CV;4;+528183798257;http://www.monterreyelectrico.com.mx;www.abb.com;Blvd. Las Torres No. 200 Col. Molinos del Rey;25903;Ramos Arizpe;Coahuila;Mexico;
1001412;Morbihan Chauffage Sanitaire;4;+33297690069;http://www.coopmcs.com;www.abb.com;9 Rue Andre Ampere;56890;Plescop;Morbihan;France;
1001413;Motelec Industrie SA;4;+33677797567;http://www.motelec.fr;www.abb.com;29 Rue Andre Cretin;01100;Oyonnax;Ain;France;
1001414;Motoren Francoys Sprl Motoren Francois;4;+33320030835;http://motoren-francoys.be/france/;www.abb.com;15 Rue Du Vertuquet;59960;Neuville En Ferrain;Nord;France;
1001415;Moy Sanitaire Chauffage;4;;http://www.espace-aubade.fr;www.abb.com;8 Rue Du Vigneau De Souche;79000;Niort;Sevres (Deux);France;
1001416;Multielec S C;4;54 3834430714;;www.abb.com;Republica 901;4700;Catamarca;Catamarca;Argentina;
1001417;Mundo Electrico R Y R, C Por A;4;+1 809 567 1295;http://www.mundoelectrico.com.do;www.abb.com;Av Ortega Y Gasset Ste 49;---;Santo Domingo;Distrito Nacional;Dominican Republic;
1001418;National Electrical Wholesalers (Ireland);4;+353 4567100;http://https://www.new.ie/;www.abb.com;Unit 3B, Sunbury Ind Estate, Ballymount Road Lower;D12 FY06;Dublin;County Dublin;Ireland;
1001419;Navasola Huesca, S.L.;4;+34 974222690;http://www.navasola.com;www.abb.com;Ronda De La Industria, 80;22006;Huesca;Huesca;Spain;
1001420;NDU Ingenieria Ltda Casa Matriz Valdivia;4;+56632672240;http://www.ndu.cl;www.abb.com;Psje Kunstmann 3561 - Collico;5090000;Valdivia;Los Rios;Chile;
1001421;NDU Ingenieria Ltda Sucursal Concepcion;4;+56412183914;http://www.ndu.cl;www.abb.com;Avda. Manuel Rodriguez 44;4030000;Concepcion;Biobio;Chile;
1001422;NDU Ingenieria Ltda Sucursal El Bosque;4;+56229639850;http://www.ndu.cl;www.abb.com;18 de Septiembre N° 0137;8010000;El Bosque;Santiago;Chile;
