Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1000009;Qualitech Machining Services Ltd;4;+18686360209;http://www.qmstt.com;www.abb.com;Amazon Drive, Point Lisas Industrial Estate;---;Point Lisas;Trinidad and Tobago;Trinidad and Tobago;
1000010;Quasi Systems Energy & Control Solutions;4;+201225267111;http://www.quasi-systems.com;www.abb.com;4st, El-Hady off Rashed st, Ahmed Oraby - El Mohandessin;;cairo;Giza;Egypt;
1000011;R.Automatic AB;4;+46927800580;http://www.rauto.se;www.abb.com;Verkstadsvagen 3;957 32;Overtornea;Norrbottens Lan;Sweden;
1000012;Radian Robotics;4;+1 (905) 639-7370;http://www.radianrobotics.com/;www.abb.com;70 LANCING DR;L8W 3A1;Hamilton;Ontario;Canada;
1000013;Radway Control Systems Ltd;4;+441782776622;http://www.radway.co.uk;www.abb.com;Unit 1, West Avenue, Kidsgrove;ST7 1TR;Stoke-on-Trent;Staffordshire;United Kingdom;
1000014;Rakoczki Kft.;4;;http://www.rakoczkikft.hu;www.abb.com;Juhar Fasor 2.;2081;Piliscsaba;Hungary;Hungary;
1000015;Ramon Pamplona Italia-Sucesores, S.L.;4;+34976505097;;www.abb.com;Rio Arba Nave 20;50410;Cuarte de Huerva;Zaragoza;Spain;
1000016;rbc robotics GmbH;4;+49 6434 207910;http://www.rbc-robotics.de;www.abb.com;Dieselstr. 5;65520;Bad Camberg;Hessen;Germany;
1000017;Rcube Electric Pvt.Ltd;4;9019166693;;www.abb.com;Rcube Electric Pvt Ltd No.138B, 1st Block, Nagarbhavi 2nd stage;560072;Bangalore;Karnataka;India;
1000018;Re Italo Sas Di Re Italo & C.;4;;;www.abb.com;Localita' Mendosio;20081;Abbiategrasso;Milano;Italy;
1000019;Rea Robotics S.r.l.;4;+39 049 9004067;http://www.rearobotics.it/;www.abb.com;Via Volta, 35;35030;Veggiano;Padova;Italy;
1000020;Red Stick Armature Works Inc;4;;http://www.redstickarmature.com;www.abb.com;4110 Us Hwy 61;70775;Saint Francisville;Louisiana;United States;
1000021;Rejlers Sverige AB;4;+46 771 780000;http://www.rejlers.se;www.abb.com;Lantmaterigatan 2a 3tr;802 64;Gavle;Gavleborgs Lan;Sweden;
1000022;Remtron Automation Pty Ltd;4;+61 3 9587 1233;http://www.remtron.com.au;www.abb.com;Unit 12/2 Sibthorpe Street;3194;Braeside;Victoria;Australia;
1000023;RICAMBI BARSI DI ANNA BARSI SAS;4;;http://www.ricambibarsi.it/site/;www.abb.com;VIA EPITAFFIO 58;04100;Latina;Latina;Italy;
1000024;Riken Electric Co Ltd;4;+886-2-22236131;http://www.riken.com.tw;www.abb.com;No.59, Jinhe Rd., Zhonghe Dist.;235;Taipei;New Taipei City;Taiwan (Chinese Taipei);
1000025;RIMEP S.r.l.;4;+390521985029;http://www.rimep.it;www.abb.com;Via Lodovico Borsari 14-A;43126;Parma;Parma;Italy;
1000026;Riyadh Aletqan For Contracting;4;;;www.abb.com;7850 Al Hawwari - Al Malaz Dist. Unit No 15;12831 - 2125;Riyadh;Central Region;Saudi Arabia;
1000027;Rizzo Elettromeccanica S.r.l.;4;+390495970395;;www.abb.com;Riva Del Grappa 53;35013;Cittadella;Padova;Italy;
1000028;RKG Trade Corporation;4;;;www.abb.com;Arihant Complex, Hampi Road;583201;Hospet;Karnataka;India;
1000029;RM Group Ltd;4;+44 1686 621704;http://www.rmgroupuk.com;www.abb.com;Unit C, Mochdre Industrial Estate;SY16 4LE;Newtown;Powys;United Kingdom;
1000030;Robjet Robotik Otomasyon Su Jeti Sistemleri Makine San.ve Tic.Ltd.Şti;4;;http://robjet.com/;www.abb.com;Kayapa OSB, Sari Cd., Nilüfer/Bursa;16315;Bursa;Bursa;Turkey;
1000031;Robnor AB;4;+46040126900;http://www.robnor.se;www.abb.com;Ventilgatan 6;212 41;Malmo;Skane Lan;Sweden;
1000032;Roboco Oy;4;+358405540258;http://www.roboco.fi;www.abb.com;Museokatu 44 A;00100;Helsinki;Uusimaa;Finland;
1000033;RobotCenter Laxa AB;4;+46 730 707321;http://www.robotcenterlaxa.se;www.abb.com;Storangsvagen 1;695 30;Laxa;Orebro Lan;Sweden;
1000034;Robotech Automazioni S.r.l.;4;+39 0332.455311;http://www.robotechautomazioni.it/;www.abb.com;via Cesare Battisti 79;21022;Daverio;Varese;Italy;
1000035;Robotech Oy;4;+358 50 329 4003;http://www.robotech.fi;www.abb.com;Huurretie 9;33470;Ylojarvi;Pirkanmaa;Finland;
1000036;RobotEngine;4;;http://www.therobotengine.com;www.abb.com;2 Lothian Road;4051;Durban;KwaZulu-Natal;South Africa;
1000037;Robotic Handling Systems CC;4;+27 21 946 4869;http://www.robotic.co.za;www.abb.com;37 Gemini St, Brackenfell;7570;Cape Town;Western Cape;South Africa;
1000038;Robotic Solutions Australia;4;+61 417091791;http://www.roboticswa.com.au/;www.abb.com;Unit 2 / 79 Cutler Road;6164;Jandakot;Western Australia;Australia;
1000039;Robotics & Drives Services Ltd;4;+44 93 33812;http://www.rdservices.ie;www.abb.com;Zone C, Mullingar Business Park;N91 H725;Mullingar;County Westmeath;Ireland;
1000040;robot-machining GmbH;4;+49 6182 897390;http://www.robot-machining.de;www.abb.com;Am Sandborn 10;63500;Seligenstadt;Hessen;Germany;
1000041;Robotteknik Swe AB;4;+46037116850;http://www.robotteknik.com;www.abb.com;Ågatan 3;334 32;Anderstorp;Jonkopings Lan;Sweden;
1000042;Rorick Elektriska Verkstad AB;4;+460221457500;http://www.rorick.se;www.abb.com;Volvogatan 4B;731 36;Koping;Vastmanlands Lan;Sweden;
1000043;Roxia Automation Oy;4;+358 16 4590500;http://www.polar-automaatio.fi;www.abb.com;Torniontie 4;94450;Keminmaa;Lapland;Finland;
1000044;RTT Robotertechnik-TRANSFER GmbH;4;+493583540890;http://www.RTT-Zittau.de;www.abb.com;Hirschfelder Ring 9a;02763;Zittau;Sachsen;Germany;
1000045;Rysel Servicios De Automatizacion Sociedad Limitada.;4;+34 985355781;http://www.rysel-sat.es;www.abb.com;Marie Curie 62;33211;Gijon;Asturias;Spain;
1000046;S Mega Co Ltd;4;+25737521;;www.abb.com;57, Nonhyeon-ro 27-gil, Seocho-gu;06747;Seoul;Seoul;Korea, Republic of;
1000047;S.C.A.N. d.o.o.;4;+385992724053;http://www.scan.hr;www.abb.com;Buzinski Prilaz 38;10010;Zagreb;Grad Zagreb;Croatia;
1000048;S.E.I. Servizio Elettronica Industriale S.r.l.;4;+39 0241 680587;http://www.seisrl.it;www.abb.com;Via Fiume 8;23862;Civate;Lecco;Italy;
1000049;S.E.I.D. S.r.l.;4;;http://www.seid.it/;www.abb.com;Via V. Veneto, 125/i;24020;Songavazzo;Bergamo;Italy;
1000050;Sacchi Giuseppe S.p.A.;4;+3903626351;http://www.sacchi.it;www.abb.com;Via Privata Gerolamo Sacchi 2;23891;Barzano;Lecco;Italy;
1000051;Sahaj Enterprises;4;+91 8912713848;;www.abb.com;Sankarmatam Road, no 49-24-14;530016;Visakhapatnam;Andhra Pradesh;India;
1000052;Sai Gon Ban Mai Commercial Co Ltd;4;;http://saigonbanmai.com.vn;www.abb.com;P2502 101 Lang Ha Dong Da;100000;Hanoi;Ha Noi;Viet Nam;
1000053;Samarth Electrocare Private Ltd;4;+917122520278;http://www.sepl.info;www.abb.com;Plot No.456. Shree Nagar, Ring Road;440015;Nagpur;Maharashtra;India;
1000054;Samhita Technologies Pvt. Ltd;4;;http://www.samhitatech.com;www.abb.com;309, Vardhaman Grand Plaza, Plot No.7, Distt centre, Mangalam Place, Outer Ring Road, Sector 3, Roh;110085;Delhi;Delhi;India;
1000055;SANKEI EAGLE SINGAPORE PTE. Ltd;4;+6564817535;http://www.sankei-hd.com;www.abb.com;50 Gambas Crescent, #04-02/03/04, Proxima @ Gambas;757022;Singapore;Singapore;Singapore;
1000056;Sapta Wahana Pratama Lestari, PT;4;+62 61 4516065;http://www.ptswpl.com;www.abb.com;Jl. Raden Saleh No. 81 Kesawan;20111;Medan Barat;Sumatera Utara;Indonesia;
1000057;SAR Elektronic GmbH;4;+49 9831 8811370;http://www.sar.biz;www.abb.com;Richard-Stucklen-Strasse 15;91710;Gunzenhausen;Bayern;Germany;
1000058;Schmidbaur Schaltanlagen GmbH;4;+49 8709 26880;http://www.schmidbaur.com;www.abb.com;Bichlmannstr. 22;84174;Eching;Bayern;Germany;
