Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
999859;InMotion LLC;4;+1 (931) 762 9217;http://www.inmotionrobotics.com;www.abb.com;180 Harvester Ave;38464-6960;Lawrenceburg;Tennessee;United States;
999860;INP Deutschland GmbH;4;+49 6232 6869-0;http://www.inp-e.com;www.abb.com;Werkstr. 5;67354;Roemerberg;Rheinland-Pfalz;Germany;
999861;Insotech Muhendislik ve Endustriyel Cozum Teknolojileri Ltd.Sti.;4;+90 2166614211;http://www.insotech.com.tr;www.abb.com;Feyzullah Mah. Bagdat Cad. No:234 D:32;34000;Istanbul;Istanbul;Turkey;
999862;Instrumentation And Control Specialists Inc;4;+6327171299;http://www.incs.com.ph;www.abb.com;Units A & B 31 Mayon Street;1550;Mandaluyong City;NCR;Philippines;
999863;INTEC S.r.l.;4;+390306965386;http://www.intecrobotics.com;www.abb.com;Via SM Crocefissa di Rosa 1;25039;Travagliato;Brescia;Italy;
999864;Intech Process Automation FZCO;4;;http://www.intechww.com;www.abb.com;Warehouse No. WT01FD06, Jebel Ali Free Zone;---;Dubai;Dubai;United Arab Emirates;
999865;Intechcom AO;4;+74952312139;http://www.intechcom.ru;www.abb.com;ul. 2-ya Sinichkina, 9A, str.4;111020;Moscow;c.Moscow;Russian Federation;
999866;Integrated Power Services LLC;4;;http://www.ips.us;www.abb.com;4470 Lucerne Road;15701;Indiana;Pennsylvania;United States;
999867;Integrated Power Services LLC;4;;http://www.ips.us;www.abb.com;1320 Jim Gilligan Way;77705;Beaumont;Texas;United States;
999868;Integrated Power Services LLC;4;;http://www.ips.us;www.abb.com;2315 NW 21st Pl;97210;Portland;Oregon;United States;
999869;Integrated Power Services LLC;4;;http://www.ips.us;www.abb.com;1500 E Main St;77571;La Porte;Texas;United States;
999870;Integrated Power Services LLC;4;;http://www.ips.us;www.abb.com;5325 W 130th St;44130;Cleveland;Ohio;United States;
999871;Integrated Power Services LLC;4;+1 800 448 0899;http://https://www.ips.us;www.abb.com;1020 S Lipan St;80223;Denver;Colorado;United States;
999872;Interlec Australia Pty Ltd;4;;http://www.interlec.com.au;www.abb.com;35 Depot Street;4014;Banyo;Queensland;Australia;
999873;Inversiones Arenas y Arenas S.p.A.;4;+56 9 97127620;http://www.iaaspa.cl;www.abb.com;Grulla 2431;2440784;Quilpue;Valparaiso;Chile;
999874;Inverter Drive Systems Ltd;4;+44 115 944 1036;http://www.inverterdrivesystems.com;www.abb.com;Unit 5, Denman Court, Merlin Way, Quarry Hill Ind Estate;DE7 4RA;Ilkeston;Derbyshire;United Kingdom;
