Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
999709;Cully Automation Ltd;4;+353 1 601 4012;http://www.cullyautomation.ie;www.abb.com;Building 1, Liffey Business Campus;W23 R297;Leixlip;County Kildare;Ireland;
999710;Cummins Products And Services;4;;;www.abb.com;P 8A, CIT Road, Scheme-6M, Phool Bagan;700054;Kolkata;West Bengal;India;
999711;Current Engineering Solutions Pty Ltd;4;+61 400 837 890;http://www.currentengineeringsolutions.com;www.abb.com;28 Shelduck Bend;6112;Harrisdale;Western Australia;Australia;
999712;Custech Machinery Sdn Bhd;4;+607 355 6601;http://www.custech.com.my;www.abb.com;23, Jalan Firma 2/1, Kawasan Perindustrian Tebrau 1;81100;Johor Bahru;Johor;Malaysia;
999713;Cyan Tec Systems Ltd;4;+441509815186;http://www.cyan-tec.com;www.abb.com;Unit 1 Red Rood Way Birstall;LE4 3EJ;Leicester;Leicestershire;United Kingdom;
999714;Cyrus Infra-Tech Private Ltd;4;+9133 2970 1516;http://www.incyrus.com;www.abb.com;25/6, Bosepara Road, Ps.: Thakurpukur, Po.: Purba Barisha;700008;Kolkata;West Bengal;India;
999715;Da Shiang Automation Industrial Co;4;+886 3 3756088;http://www.dsa-auto.com.tw/tc/index.php;www.abb.com;No 31, Xingbang Rd., Taoyuan District;33370;Guishan Township;Taoyuan City;Taiwan (Chinese Taipei);
999716;Daejeong A & G Co Ltd;4;+24622162;http://www.djang.co.kr;www.abb.com;473-13 Gunja-Dong Gwangjin-Gu;04996;Seoul;Gyeonggi-do;Korea, Republic of;
999717;Delta Control Gesellschaft fur Automation mbH;4;+49 2236880770;http://www.deltacontrol.de;www.abb.com;Otto-Hahn-Strasse 7;50997;Koln (Godorf);Nordrhein-Westfalen;Germany;
999718;DELTAKITA TATAJAYA PT.;4;021-5573 5601 / 021-5573 5602;;www.abb.com;KOMPLEK RUKO GLODOK PLAZA BLOK F NO.119, JL.HAYAM WURUK;11180;JAKARTA BARAT;Jakarta;Indonesia;
999719;Dem Automation & Workholding Ltd;4;+441282872420;http://www.dem-ltd.co.uk;www.abb.com;Lancashire Digital Technology Centre;BB10 2TP;Burnley;Lancashire;United Kingdom;
999720;DESMA Schuhmaschinen GmbH;4;+49 4202 990 0;http://www.desma.de;www.abb.com;Desmastr. 3-5;28832;Achim;Niedersachsen;Germany;
999721;DIEMAN, S.A.L.;4;+34967505701;http://www.dieman.net/;www.abb.com;Toreros 26;02005;Albacete;Albacete;Spain;
999722;Dietz Automation & Umwelttechnik GmbH;4;+4966949191-01;http://www.dietz-automation.de;www.abb.com;Sandgarten 2;34626;Neukirchen;Hessen;Germany;
999723;Diversified Power And System Integration Pty Ltd;4;+27 35 751 1971;http://www.dpsi.co.za;www.abb.com;Unit 68, Gate 1 lvy Park, Pinetown, 35, Ceramic Curve Alton;3900;RICHARDS BAY;KwaZulu-Natal;South Africa;
999724;Drives and Controls Pty Ltd;4;;http://www.drivesandcontrols.co.za;www.abb.com;Unit 45, HGI Bridgeway Business par 496 Pinnacle road, Tunney;1401;Germiston;Gauteng;South Africa;
999725;D-Tec S.r.l.;4;;http://www.d-tec.it;www.abb.com;Via Brodolini 10/C;20863;Concorezzo;Monza e della Brian.;Italy;
999726;DUO Robotics;4;+1 (586) 883 7559;http://www.duorobot.com;www.abb.com;50570 Wing Dr.;48315;Shelby Township;Michigan;United States;
999727;Duvivier - Dexis;4;+32 503 17122;http://www.duvivier-dexis.be;www.abb.com;Gotevlietstraat 10;8000;Brugge;Brabant;Belgium;
999728;Dynamic Service Co Ltd;4;+886229993090;http://www.linkedin.com/company/dynamic-service-tw;www.abb.com;6F., No.6. Ln.609, Sec.5, Chongxin Rd.;241;Sanchong Dist.;New Taipei City;Taiwan (Chinese Taipei);
999729;Dynatec AB;4;+460411557590;http://www.dynatec.se;www.abb.com;Strandbergsgatan 61;112 51;Stockholm;Stockholms Lan;Sweden;
999730;E.I.L. S.r.l.;4;+3463273916;http://www.eilsrl.it;www.abb.com;Via Mascagni 30;55016;Porcari;Lucca;Italy;
999731;E1 Energiemanagement GmbH;4;+49 911 812940;http://www.industrie.wisag;www.abb.com;Lina-Ammon-Str. 3;90471;Nuernberg;Bayern;Germany;
999732;EAS GmbH Elektrische Antriebs- und Systemtechnik;4;+49 4282 592810;http://www.eas-vierden.de;www.abb.com;Ippensen Süd 6;27419;Vierden;Niedersachsen;Germany;
999733;East Engineering And Services Technology;4;+20225193383;http://www.etg-eg.com;www.abb.com;30 St. 276 New Maadi;11435;Cairo;Cairo;Egypt;
