Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1002509;YESSS Electrique Deauville;4;+33 344361141;http://www.yesss-fr.com/;www.abb.com;Rue Guillaume le Conquerant;14800;TOUQUES;Calvados;France;
1002510;YESSS Electrique DR BOURGOGNE;4;+33 231490909;http://www.yesss-fr.com;www.abb.com;3 Rue Des Freres Lumiere;21300;Chenove;Cote-d'Or;France;
1002511;YESSS Electrique ECHIROLLES;4;+33476405975;http://www.yesss-fr.com;www.abb.com;32 Rue De Comboire;38130;Echirolles;Isere;France;
1002512;Yesss Electrique Frejus;4;+3394512023;http://www.yesss-fr.com;www.abb.com;Zi De La Palud;83600;Frejus;Var;France;
1002513;YESSS Electrique Guipavas;4;+33298415502;http://www.yesss-fr.com;www.abb.com;18 Rue henri Becquerel;29490;GUIPAVAS;Finistere;France;
1002514;YESSS ELECTRIQUE MACON;4;+33385292021;http://www.cef-fr.com;www.abb.com;187 Rue Gustave Eiffel;71000;Macon;Saone-et-Loire;France;
1002515;YESSS Electrique Marseille Nord;4;+33491123340;http://www.yesss-fr.com;www.abb.com;17/19 Boulevard De Briancon;13003;Marseille;Bouches-du-Rhone;France;
1002516;Yesss Electrique Metz;4;+33326357000;http://www.yesss-fr.com;www.abb.com;114-116 route de Thionville;57140;Woippy;Moselle;France;
1002517;YESSS Electrique Neuville Sur Saone;4;+33472000594;http://www.yesss-fr.com;www.abb.com;57 Ave Carnot;69250;Neuville Sur Saone;Rhone;France;
1002518;Yesss Electrique Pierre Benite;4;+33472660033;http://www.yesss-fr.com;www.abb.com;220 Rue des Martyrs de la Liberation;69310;Pierre Benite;Rhone;France;
1002519;YESSS Electrique Rillieux La Pape;4;+33478082179;http://www.yesss-fr.com;www.abb.com;5 rue de l'Artifice, parc activit, hippodrome;69140;Rillieux La Pape;Rhone;France;
1002520;YESSS Electrique ST OMER;4;+33321123939;http://www.yesss-fr.com;www.abb.com;Rue Du Smetz;62120;Campagne-les-Wardrecques;Pas-de-Calais;France;
1002521;YESSS Electrique St Priest;4;+33478401158;http://www.yesss-fr.com;www.abb.com;Rue Champ Dolin;69800;Saint Priest;Rhone;France;
1002522;YESSS ELECTRIQUE VILLEURBANNE;4;+33472821600;http://www.yesss-fr.com;www.abb.com;70 Ave Roger Salengro;69100;Villeurbanne;Rhone;France;
1002523;YESSS EVRY LISSES;4;;http://https://www.yesss-fr.com;www.abb.com;5 rue du Velay;91090;LISSES;Essonne;France;
