Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1000459;CGE Distribution;4;+33386464633;http://www.cge-distribution.com;www.abb.com;3 Rue Louis Renault;89000;Auxerre;Yonne;France;
1000460;CGE Distribution;4;+33386939800;http://www.sonepar.com;www.abb.com;Rue Georges Dufaud, ZI Saint-Eloi;58000;Nevers;Nievre;France;
1000461;CGE Distribution;4;;http://www.cge-distribution.com;www.abb.com;1 Rue De La Croix Du Chene;35400;Saint Malo;Ille-et-Vilaine;France;
1000462;CGE Distribution;4;;http://www.cged.sonepar.fr;www.abb.com;137 Rue Albert Einstein;83600;Frejus;Var;France;
1000463;CGE Distribution;4;;http://www.cge-distribution.com;www.abb.com;5 Ave De L Europe;68520;Burnhaupt Le Bas;Haut-Rhin;France;
1000464;CGE Distribution;4;+33146079538;http://www.cge-distribution.fr;www.abb.com;175 Quai De Valmy;75010;Paris;Paris;France;
1000465;CGE Distribution;4;+33553313380;http://www.cge-distribution.fr;www.abb.com;Rue Blaise Pascal, ZI Madrazes;24200;Sarlat La Caneda;Dordogne;France;
1000466;CGE Distribution;4;+33389542121;http://www.cge-distribution.com;www.abb.com;Z I Nord, 3 Rue Louis Joseph Gay Lussac;68000;Colmar;Haut-Rhin;France;
1000467;Cge distribution;4;+33182064050;http://www.cged.sonepar.fr;www.abb.com;7 allee des coudrees;95240;Cormeilles-en-parisis;Val-d'Oise;France;
1000468;CGE Distribution;4;+33328642880;http://www.cge-distribution.fr;www.abb.com;70A rue du Pape Veld;59180;CAPPELLE LA GRANDE;Nord;France;
1000469;CGE Distribution;4;+33130943133;http://www.cge-distribution.com;www.abb.com;5 Avenue De La Durance;78200;Buchelay;Yvelines;France;
1000470;CGE Distribution;4;+33477343477;http://www.cge-distribution.com;www.abb.com;Zi Necker - 36 Rue Du Rocher;42000;St Etienne;Loire;France;
1000471;CGE DISTRIBUTION;4;;http://www.cge-distribution.com;www.abb.com;55 Rue Jean-Baptiste Colbert -Zi De L`isle;77350;Le Mee-sur-Seine;Seine-et-Marne;France;
1000472;CGE Distribution;4;+33140090045;http://www.cge-distribution.fr;www.abb.com;5 Rue Lucien Et Sacha Guitry;75020;Paris;Paris;France;
1000473;CGE Distribution;4;;http://www.cge-distribution.fr;www.abb.com;163 Rue De Paris;93000;Bobigny;Seine-Saint-Denis;France;
1000474;CGE Distribution;4;+33231462710;http://www.cge-distribution.fr;www.abb.com;144 Rue Marie Curie;14200;Herouville St Clair;Calvados;France;
1000475;CGE Distribution;4;+33546068289;http://www.cge-distribution.com;www.abb.com;11 Rue Jacques Coeur;17600;Medis;Charente-Maritime;France;
1000476;CGE Distribution;4;+33321967430;http://www.cge-distribution.fr;www.abb.com;501 Rue De Tunis;62100;Calais;Pas-de-Calais;France;
1000477;CGE Distribution;4;;http://www.cge-distribution.fr;www.abb.com;53 Rue Du Bois D Amour;86280;St Benoit;Vienne (Haute);France;
1000478;CGE Distribution;4;+33467313772;http://www.cge-distribution.fr;www.abb.com;346 RUE AUGUSTIN JEAN FRESNELZAC DU MERCORENT;34500;Beziers;Herault;France;
1000479;CGE Distribution;4;;http://www.cge-distribution.com;www.abb.com;Rue Robert Schumann;57350;Stiring Wendel;Moselle;France;
1000480;CGE Distribution;4;+33490522210;http://www.cge-distribution.com;www.abb.com;Rue Copernic, Zi Nord;13200;Arles;Bouches-du-Rhone;France;
1000481;CGE Distribution;4;+33140925858;http://www.cge-distribution.fr;www.abb.com;1090 Avenue Jean Perrin;13856;Aix En Provence;Bouches-du-Rhone;France;
1000482;CGE Distribution;4;+33467186470;http://www.cge-distribution.fr;www.abb.com;Rue de Bruxelles;34200;Sete;Herault;France;
1000483;CGE Distribution;4;+33492282200;http://www.cge-distribution.com;www.abb.com;Impasse des Cabrieres;06250;Mougins;Alpes-Maritimes;France;
1000484;CGE Distribution;4;;http://www.cge-distribution.com;www.abb.com;40 Rue Jean Bleuzen;92170;Vanves;Hauts-de-Seine;France;
1000485;CGE Distribution;4;+33322191919;http://www.cge-distribution.com;www.abb.com;Rue Jules Vernes - Parc D'activite Les 2 Vallees;80100;Abbeville;Somme;France;
1000486;CGE Distribution;4;+33549678380;http://www.cge-distribution.com;www.abb.com;4 Rue Robert Schisler, Zone Industrielle Talencia;79100;Thouars;Sevres (Deux);France;
1000487;CGE DISTRIBUTION;4;+33 385 460 923;http://www.cge-distribution.fr;www.abb.com;16 Rue Lippmann;71100;Chalon Sur Saone;Saone-et-Loire;France;
