Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1002159;Sonepar Suisse AG;4;+41448395711;http://www.w-f.ch;www.abb.com;Birgistrasse 10;8304;Wallisellen;Zurich;Switzerland;
1002160;Sonepar Suisse AG - Carouge;4;+41223420160;http://www.w-f.ch;www.abb.com;Route des Jeunes 105;1227;Carouge;Geneva;Switzerland;
1002161;Sonepar Suisse AG - Colombier;4;+41327378888;http://www.w-f.ch;www.abb.com;Avenue de Longueville 17;2013;Colombier;Neuchatel;Switzerland;
1002162;Sonepar Suisse AG - Giubiasco;4;+41918500535;http://www.w-f.ch;www.abb.com;via Linoleum 14 (Magazzino);6512;Giubiasco;Ticino;Switzerland;
1002163;Sonepar Suisse AG - Ittigen;4;+41319174030;http://https://www.w-f.ch/;www.abb.com;Worblentalstrasse 28;3063;Ittigen;Bern;Switzerland;
1002164;Sonepar Suisse AG - Pregassona;4;+41 91 973 22 64;http://www.w-f.ch;www.abb.com;via Boschina 21a (Magazzino);6962;Pregassona;Ticino;Switzerland;
1002165;Sonepar Suisse AG - Renens;4;+41216370188;http://www.w-f.ch;www.abb.com;Rue de Lausanne 79;1020;Renens;Vaud;Switzerland;
1002166;Sonepar Suisse AG - Rothenburg;4;+41412594050;http://www.w-f.ch;www.abb.com;Sonnmatthof 6;6023;Rothenburg;Lucerne;Switzerland;
1002167;Sonepar Suisse AG - Sion;4;+41274518000;http://www.w-f.ch;www.abb.com;Route de l'Aeroport 37;1950;Sion;Valais;Switzerland;
1002168;Sonepar Suisse AG - St.Gallen;4;+41713147777;http://https://www.w-f.ch/;www.abb.com;Edisonstrasse 5;9015;St. Gallen;St. Gallen;Switzerland;
1002169;Sonepar Suisse AG - Wallisellen;4;+41 44 839 57 11;http://www.w-f.ch;www.abb.com;Hertistrasse 31;8304;Wallisellen;Zurich;Switzerland;
1002170;Songkwang Co Ltd;4;+513163891;;www.abb.com;34 Yutongdanji 1-Ro 57beon-Gil Gangseo-Gu Busan;46721;Busan;Busan;Korea, Republic of;
