Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1002209;SUMINISTROS ELECTRICOS BASILIO ROBLES;4;+34968112730;http://www.sumeba.es;www.abb.com;P.I. Los Peñones, C/Sierra del Peñoso S/N;30800;Lorca;Murcia;Spain;
1002210;Suministros Electricos Basilio Robles S.L.;4;+34969210120;http://www.sumeba.es/;www.abb.com;POLIGONO INDUSTRIAL CAMPOLLANO, C/ B, 32;02007;Albacete;Albacete;Spain;
1002211;Suministros Electricos Basilio Robles S.L.;4;+34 968022448;http://www.sumeba.es;www.abb.com;Avda. Jesus Martinez Cortado, 62;30100;Murcia;Murcia;Spain;
1002212;Suministros Electricos Beaza S.L.U.;4;+34968107606;;www.abb.com;Cl Berlin, Parcela A 1-2, Pol. Ind. Cabezo;30353;Cartagena;Murcia;Spain;
1002213;Suministros Electricos Coto SL;4;+34957113643;http://www.coto.pro;www.abb.com;Pgno.Las Quemadas-C/Simon Carpintero 106-A;14014;Cordoba;Cordoba;Spain;
1002214;Suministros Electricos Extremenos, S.A.;4;+34927426409;http://www.sumelca.com/;www.abb.com;Garcia De Paredes, 13;06006;Badajoz;Badajoz;Spain;
1002215;Suministros Electricos Gabyl S.A.;4;+34948350700;http://www.gabyl.com;www.abb.com;Pol. Ind. Comarca 1 (Agustinos) · Calle D, parcela E-16;31013;Pamplona;Navarra;Spain;
1002216;SUMINISTROS ELECTRICOS JARAMA, S.L.;4;+34 916280060;http://www.grupo-jarama.com;www.abb.com;Travesia De La Villa Esther, 1 - 3;28110;Algete;Madrid;Spain;
1002217;Suministros Jarama Sierra Norte, S.;4;+34 918457283;http://www.grupo-jarama.com;www.abb.com;C/Oro, 88 (Pg.Ind.Sur);28770;Colmenar Viejo;Madrid;Spain;
1002218;SURTIDORA ELECTRICA DEL NOROESTE SA DE CV;4;+526646814028;http://https://www.sensa.com.mx/;www.abb.com;NICOLAS BRAVO 403 NTE PISO 6 CENTRO;80200;CULIACAN;Sinaloa;Mexico;
1002219;Surtidora Electrica Del Norte SA;4;+528677150076;http://surtidoraelectricadelnorte.com;www.abb.com;AV AZCAPOTZALCO 696 21-A7 AZCAPOTZALCO CENTRO;02000;AZCAPOTZALCO;Ciudad de Mexico;Mexico;
1002220;Suryamas Elsindo Primatama PT.;4;021-5855064, 021-5854077;http://ptsuryamas.com;www.abb.com;Kompl. Rukan Taman Meruya Blok M-51. Meruya Ilir-Kembangan;11620;Kodya Jakarta Barat;Jakarta;Indonesia;
1002221;Syg SA;4;+34977546733;http://www.sygsa.com;www.abb.com;Calle Del Coure (Pol. Riuclar) 15;43006;Tarragona;Tarragona;Spain;
1002222;T.G.H. Van Triest B.V.;4;+31593740740;http://www.tghvantriest.nl;www.abb.com;Ossebroeken 28;9411 VR;Beilen;Drenthe;Netherlands;
1002223;Tab Kontroll;4;+593 4 2003842;http://www.tabkontroll.com.ec;www.abb.com;Mapasingue Oeste Av. Tercera 143 Entre Via A Daule Y Calle Primera;90150;Guayaquil;Guayas;Ecuador;
1002224;Tabur Electricite;4;+33 228443121;http://www.tabur-electricite.fr;www.abb.com;9 Rue De Belgique;37100;Tours;Indre-et-Loire;France;
1002225;Taller Electro-Mecanicos Peyman Sl;4;+34922610038;http://www.peyman.es;www.abb.com;Subida al Mayorazgo S/N, Primera transversal, Nave 10C, Poligono industrial El Mayorazgo;38110;Santa Cruz De Tenerife;Sta Cruz de Tenerife;Spain;
1002226;Tampleu Spriet Sas;4;+33231353535;http://www.dexis.fr;www.abb.com;33 Rue Henri Spriet;14125;Mondeville;Calvados;France;
1002227;TAPROGGE;4;;http://www.taprogge.de;www.abb.com;36 Rue Diderot;78800;Houilles;Yvelines;France;
1002228;TARBELEC;4;+33562931082;http://www.tarbelec.fr;www.abb.com;41 B Place Du Foirail;65000;Tarbes;Hautes-Pyrénées;France;
1002229;Tcontrol SA;4;+593 2 280 2462;http://www.tcontrolsa.com;www.abb.com;De Los Eucaliptos E4-77;EC170135;Quito;Pichincha;Ecuador;
1002230;TD Lamar DN D.O.O.;4;+389 70 273 142;http://www.lamar-dn.mk;www.abb.com;ul.1611 br.32/3;1000;Skopje;Macedonia;Republic of North Macedonia;
1002231;Technische Unie BV;4;+31205450345;http://www.technischeunie.com;www.abb.com;Bovenkerkerweg 10-12;1185 XE;Amstelveen;Noord-Holland;Netherlands;
1002232;TECHNITRONIC;4;+33233015000;http://www.etn.fr;www.abb.com;Rue Marcel Sembat;50120;Cherbourg-en-Cotentin;Manche;France;
1002233;TECNOLOGIA ELECTRICA EXPAT, S.A. DE C.V.;4;+529988875574;http://expat.com.mx/;www.abb.com;Av. Chichen Itza Mz 51 Lt AZ-12 SM 63;77513;Cancun;Quintana Roo;Mexico;
