Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1000509;CGE Distribution;4;+33 297 810323;http://www.sonepar.com/subsidiary/cge-distribution;www.abb.com;401 Rue Daniel Trudaine;56600;Lanester;Morbihan;France;
1000510;CGE Distribution;4;+33387302828;http://www.cge-distribution.fr;www.abb.com;2 Rue Teilhard De Chardin;57050;Metz;Moselle;France;
1000511;CGE Distribution;4;+33320729269;http://www.cge-distribution.fr;www.abb.com;122 Rue De Tourcoing;59100;Roubaix;Nord;France;
1000512;CGE Distribution;4;+33232283305;http://www.cge-distribution.com;www.abb.com;3 Rue Jacquard, Zone Industrielle No 2 La Madeleine;27000;Evreux;Eure;France;
1000513;CGE DISTRIBUTION;4;+33257873935;http://https://www.cge-distribution.com/contact;www.abb.com;2 Rue de la Garenne;35520;La Chapelle-des-Fougeretz;Ille-et-Vilaine;France;
1000514;CGE Distribution;4;+33556633371;http://www.cge-distribution.fr;www.abb.com;31 Rue Papon;33210;Langon;Gironde;France;
1000515;CGE Distribution;4;+33466920920;http://www.cge-distribution.com;www.abb.com;355 Chemin De Croupillac;30100;Ales;Gard;France;
1000516;CGE Distribution;4;+33238228600;http://www.sonepar.com/subsidiary/cge-distribution;www.abb.com;Zi D'ingre Rue Lavoisier;45140;St Jean De La Ruelle;Loiret;France;
1000517;CGE Distribution;4;+33380718134;http://www.cge-distribution.com;www.abb.com;12 Rue De Mayence - Zi Nord;21000;Dijon;Cote-d'Or;France;
1000518;CGE Distribution;4;+33169537000;http://www.cge-distribution.com;www.abb.com;33 Rue Ampere;91320;Wissous;Essonne;France;
1000519;CGE Distribution;4;+33450511014;http://www.cge-distribution.fr;www.abb.com;8 Avenue Henri Zanaroli;74014;Seynod;Savoie (Haute);France;
1000520;CGE Distribution;4;+33437553925;http://cged.sonepar.fr;www.abb.com;615 Rue de la Farniere;69400;Gleize;Rhone;France;
1000521;CGE Distribution;4;+33494633232;http://www.cge-distribution.com;www.abb.com;1034 Avenue Jean Monnet - Quartier Piedardant;83190;Ollioules;Var;France;
1000522;CGE Distribution;4;;http://www.cge-distribution.fr;www.abb.com;17-33 Avenue Jean Jaures;92390;Villeneuve La Garenne;Hauts-de-Seine;France;
1000523;CGE Distribution;4;+33492705440;http://www.cged.sonepar.fr;www.abb.com;Zone Artisanale La Caretiere;04130;Volx;Alpes (Hte-Provence);France;
1000524;CGE Distribution;4;;http://www.cge-distribution.com;www.abb.com;Rue Sainte Elisabeth, Zone Artisanale Sainte Elisabeth;71300;Montceau-Les-Mines;Saone-et-Loire;France;
1000525;CGE Distribution;4;+33325057888;http://www.cge-distribution.com;www.abb.com;33 Avenue de la Loubert;52100;St Dizier;Marne (Haute);France;
1000526;CGE Distribution;4;+33323235959;http://www.cge-distribution.com;www.abb.com;11 Rue Buffon, Zi Du Champ Du Roy;02000;Laon;Aisne;France;
1000527;CGE Distribution;4;+33 243536371;http://www.cge-distribution.com;www.abb.com;77 Boulevard Henri Becquerel;53000;Laval;Mayenne;France;
1000528;CGE Distribution;4;+33389542121;http://www.cge-distribution.fr;www.abb.com;11 Rue De Berne;68110;Illzach;Haut-Rhin;France;
1000529;CGE Distribution;4;+33344711251;http://www.cge-distribution.com;www.abb.com;3 rue Irène et Jolio Curie;60160;Montataire;Oise;France;
1000530;CGE Distribution;4;+33158343333;http://www.cge-distribution.fr;www.abb.com;33 av jean jaures;92310;Villeneuve la garenne;Hauts-de-Seine;France;
1000531;CGE Distribution;4;+33553085822;http://www.cge-distribution.com;www.abb.com;9 Bd de l'Industrie Peri Ouest;24430;Marsac Sur L'Isle;Dordogne;France;
1000532;CGE Distribution;4;+33327844141;http://www.cge-distribution.fr;www.abb.com;Avenue des 2 vallées;59554;RAILLENCOURT SAINTE OLLE;Nord;France;
