Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1001309;LA PLATEFORME;4;;http://www.laplateforme.com;www.abb.com;7 RUE BENJAMIN CONSTANT;75019;PARIS;Paris;France;
1001310;LA PLATEFORME;4;+33142038500;http://www.laplateforme.com;www.abb.com;110 B Avenue Du General Leclerc;93500;Pantin;Seine-Saint-Denis;France;
1001311;La Plateforme;4;+33142038500;http://www.laplateforme.com;www.abb.com;1755 Chemin De La Vallee;13400;Aubagne;Bouches-du-Rhone;France;
1001312;LA PLATEFORME DU BATIMENT;4;+33496125900;http://www.laplateforme.com;www.abb.com;35 AVENUE DE LA CAPELETTE;13010;MARSEILLE;Bouches-du-Rhone;France;
1001313;La Plateforme La Plateforme Du Batiment;4;+33142038500;http://www.laplateforme.com;www.abb.com;85 Boulevard Felix Faure;93300;Aubervilliers;Seine-Saint-Denis;France;
1001314;Lampe Service Eclairage;4;+33 534251777;http://www.lse-light.com;www.abb.com;7 Rue De Vidailhan;31130;BALMA;Garonne (Haute);France;
1001315;Lawrence & Hanson Group Pty Ltd;4;+61 3 9243 3636;http://https://www.lh.com.au/branch-locator/;www.abb.com;Level 2, 1 Chapel Street;3030;Blackburn;Victoria;Australia;
1001316;LCI S.R.L;4;54 3514945912;http://www.lcielectricidad.com.ar/;www.abb.com;Vina del Mar 4715;5016;Cordoba;Cordoba;Argentina;
1001317;Ldg Ood;4;+359 2 862 88 75;http://www.ldg-bg.com;www.abb.com;Kvartal Lagera, Bl. 53, Vh. B, Et. 6, Ap. 40;1612;Sofia;Sofia;Bulgaria;
1001318;LE VULCAIN SAS;4;+33442344234;http://www.descours-cabaud.com;www.abb.com;79 Boulevard De L Europe;13127;Vitrolles;Bouches-du-Rhone;France;
1001319;LEVANTINA DE CUADROS, S.L.;4;+34 965111375;http://www.levantinadecuadros.com;www.abb.com;SAGITARIO, 13;03006;Alicante;Alicante;Spain;
1001320;Lian Kok Electrical Pte Ltd;4;+6562986822;http://www.liankok.com;www.abb.com;681 Race Course Road #01-317;210681;Singapore;Singapore;Singapore;
1001321;Libra Sp z o o;4;693 893 733;http://www.libra.com.pl;www.abb.com;Przemyslowa 15;32-300;Olkusz;malopolskie;Poland;
1001322;Libra Sp z o o;4;18 443 57 40;http://www.libra.com.pl;www.abb.com;ul. Nawojowska 82;33-300;Nowy Sacz;malopolskie;Poland;
