Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1001059;Equipos Para Alta Tension S.A. de C.V.;4;+525522291361;http://www.equipos-para-alta-tension.com.mx;www.abb.com;Tlaloc No. 160 Col. Axotlan;54719;CUAUTITLAN IZCALLI;Estado de Mexico;Mexico;
1001060;Equipos Y Maquinaria De La Laguna, S.A. De C.V.;4;+528717578041;http://www.emalag.com.mx/;www.abb.com;Rayon No. 541 Sur, Gomez Palacio, Dgo. C.P.;35000;GOMEZ PALACIO;Durango;Mexico;
1001061;Esede Electric S.L.;4;+34936406223;http://www.esedeelectric.cat;www.abb.com;C/Murcia, 28;08830;Sant Boi De Llobregat;Barcelona;Spain;
1001062;Espace Elec;4;+33495707170;http://www.espace-elec.net;www.abb.com;Lieu dit Vaccajola;20137;Porto-Vecchio;Corse-du-Sud;France;
1001063;Espace Elec;4;+33495592800;http://www.espace-elec.net;www.abb.com;Route De Mezzavia;20090;Ajaccio;Corse-du-Sud;France;
1001064;Espace Elec - Ile Rousse;4;+33495548002;http://www.espace-elec.net/;www.abb.com;Za De Corbara;20220;Ile Rousse;Corse-du-Sud;France;
1001065;Espace Elec Caldaniccia;4;+33495103050;http://www.espace-elec.net;www.abb.com;Route De Caldaniccia;20167;Sarrola Carcopino;Corse-du-Sud;France;
1001066;Espace Elec Ceppe;4;+33495396390;http://www.espace-elec.net;www.abb.com;Rond Point De Ceppe;20620;Biguglia;Corse-du-Sud;France;
1001067;ESPAC'ELEC NORMANDIE;4;+33 232115510;http://espacelec.com;www.abb.com;3, Avenue Emile Basly;76120;Grand Quevilly;Seine-Maritime;France;
1001068;Espaces Pro;4;+33490096601;http://www.espaces-pro-pertuis.fr;www.abb.com;Rue Francois Gernelle - ZAC Saint Martin;84120;Pertuis;Vaucluse;France;
1001069;ESPECIALIDAD. SOLUC.Y SUM.EL. SL;4;+34 916856799;http://www.grupo-jarama.com;www.abb.com;CAMINO BAJO DE GETAFE,9 P.I. SEVILL;28946;Fuenlabrada;Madrid;Spain;
1001070;Essan, S.L.;4;+34921427161;http://essan.pymes.com/;www.abb.com;Somosierra 4;40006;Segovia;Segovia;Spain;
1001071;Estuary Wholesale Supplies Ltd;4;+353 61 305 200;http://www.ews.ie;www.abb.com;Unit B1Corcanree Business ParkDock Road;V94 H5W4;Limerick;County Limerick;Ireland;
1001072;Etablissements Cabus Et Raulot;4;+33491434221;http://cabus.sonepar.fr;www.abb.com;Route De Velleron - 1320 Avenue Marches;84200;Carpentras;Vaucluse;France;
1001073;Etablissements Cabus Et Raulot;4;+33494088150;http://cabus.sonepar.fr;www.abb.com;Z I Les Plantades - 992 Chemin Des Planta;83130;La Garde;Var;France;
1001074;Etablissements Cabus Et Raulot;4;+33491985860;http://www.cabusetraulot-sonepar.fr;www.abb.com;185 Rue De Lyon;13015;Marseille;Bouches-du-Rhone;France;
1001075;Etablissements Cabus Et Raulot;4;+33493193434;http://cabus.sonepar.fr;www.abb.com;Chemin De La Digue;06700;St Laurent Du Var;Alpes-Maritimes;France;
1001076;Etablissements Cabus Et Raulot;4;+33492522400;http://www.cabusetraulot-sonepar.fr;www.abb.com;37 Route De La Justice;05000;Gap;Alpes (Hautes);France;
1001077;Etablissements Cabus Et Raulot;4;+33490962423;http://cabus.sonepar.fr;www.abb.com;30 Rue Nicolas Copernic;13200;Arles;Bouches-du-Rhone;France;
1001078;Etablissements Cabus Et Raulot;4;+33442794400;http://cabus.sonepar.fr;www.abb.com;34 Boulevard De L Europe;13127;Vitrolles;Bouches-du-Rhone;France;
1001079;ETABLISSEMENTS CECCI;4;+33494933200;http://www.cecci-sa.com;www.abb.com;RUE DE L'AVELAN;83600;Frejus;Var;France;
1001080;ETABLISSEMENTS CECCI;4;+33493709650;http://www.cecci-sa.com;www.abb.com;80 ROUTE DE LA PAOUTE;06130;Grasse;Alpes-Maritimes;France;
1001081;ETABLISSEMENTS CECCI;4;+33493133613;http://www.cecci-sa.com;www.abb.com;3 CHEMIN DES FADES;06110;Le Cannet;Alpes-Maritimes;France;
1001082;ETABLISSEMENTS CECCI;4;+33494541509;http://www.cecci-sa.com;www.abb.com;CAUCADIS - ZA DU GRAND PONT;83310;GRIMAUD;Var;France;
1001083;Etablissements Maillard Espace Aubade;4;+332 47802021;http://www.maillard.fr;www.abb.com;5 Rue Jean Perrin;37170;Chambray Les Tours;Indre-et-Loire;France;
1001084;Etak Sp. z o.o. spolka komandytowa;4;33 862 20 87;http://www.etak.com.pl;www.abb.com;Wesola 44;34-300;Zywiec;slaskie;Poland;
1001085;Etak Sp. z o.o. spolka komandytowa;4;32 261 30 47;http://www.etak.com.pl;www.abb.com;Legionow Polskich 17;41-300;Dabrowa Gornicza;slaskie;Poland;
1001086;Etak Sp. z o.o. spolka komandytowa;4;33 873 83 55;http://www.etak.com.pl;www.abb.com;ul. Fabryczna;34-100;Wadowice;malopolskie;Poland;
1001087;Etak Sp. z o.o. spolka komandytowa;4;32 624 05 70;http://www.etak.com.pl;www.abb.com;Podwale 29;32-500;Chrzanow;malopolskie;Poland;
1001088;Etak Sp. z o.o. spolka komandytowa;4;33 851 38 81;http://www.etak.com.pl;www.abb.com;Bielska 141;43-400;Cieszyn;slaskie;Poland;
1001089;Etak Sp. z o.o. spolka komandytowa;4;33 842 33 88;http://elektrotechnika-ak.pl/;www.abb.com;Chemikow 9c;32-600;Oswiecim;malopolskie;Poland;
1001090;Etak Sp. z o.o. spolka komandytowa;4;33 877 35 87;http://www.etak.com.pl;www.abb.com;Wolnosci 87A;34-220;Makow Podhalanski;malopolskie;Poland;
1001091;ETN ELECTRO SAVOIE;4;+33450080101;http://www.etn.fr;www.abb.com;6 bis, avenue du Pont de Tasset Cran-Gevrier;74960;CRAN GEVRIER;Savoie (Haute);France;
1001092;ETS CECCI;4;+33492273050;;www.abb.com;Zi Secteur A - 87 Avenue Pierre Et Marie Curie;06700;St Laurent Du Var;Alpes-Maritimes;France;
1001093;ETS DESCOURS ET CABAUD RH.ALPES AUVERGNE;4;+33478771286;http://www.dc-raa.com;www.abb.com;176 AVENUE FRANCIS DE PRESSENSE;69200;Venissieux;Rhone;France;
1001094;ETS METALLURGIQUES EMILE MAURIN;4;+33472858648;http://www.maurin.fr;www.abb.com;13 Rue Du Souvenir;69009;Lyon;Rhone;France;
1001095;Ets Salentey;4;+33322675656;http://www.salentey.fr/;www.abb.com;Zi Nord 4 ave Roger Dumoulin;80000;Amiens;Somme;France;
1001096;Eurelec Distribution;4;+33182380030;http://www.eurelecdis.com;www.abb.com;30 Rue Gabriel Peri;93200;St Denis;Seine-Saint-Denis;France;
1001097;Eurl Gdme;4;+33472788580;http://www.gdme-class-elec.com;www.abb.com;24 Rue Paul Et Marc Barbezat;69150;Decines Charpieu;Rhone;France;
1001098;Euro Sales Ltd;4;35316680477;http://www.eurosales.ie;www.abb.com;9 Fitzwilliam Street, Ringsend;D04 EA37;Dublin;County Dublin;Ireland;
1001099;EXERLON POWER SDN BHD;4;03-6280 2057;http://www.exerlon.com.my;www.abb.com;No. 7, Jalan 3/62A BANDAR MENJALARA;52100;Kuala Lumpur.;Kuala Lumpur;Malaysia;
1001100;EXPRO D.O.O.;4;+381 11 2852804;http://www.expro.rs;www.abb.com;Gospodara Vucica 145;11000;Beograd;Beograd;Serbia;
1001101;Facava Electricidad;4;+56712230341;http://www.facava.cl;www.abb.com;Calle Nueve Oriente 849;---;Talca;Maule;Chile;
1001102;FELUKA GROUP doo;4;+381 11 3650196;http://www.feluka.com;www.abb.com;KRUZNI PUT 71;11223;BELI POTOK;Beograd;Serbia;
1001103;Fepcor Electrical Corporation;4;+63284036392;;www.abb.com;Unit 2-1 Sunshine Cond 9633 Kamagong Street;1203;San Antonio Village, Makati City;NCR;Philippines;
1001104;Ferreteria Chuar S H;4;54 2902491513;http://www.chuar.com.ar;www.abb.com;Villanustre 172;9405;El Calafate;Santa Cruz;Argentina;
1001105;Ferreteria Ochoa;4;+1 809 9718000;http://www.ochoa.com.do;www.abb.com;Avenida Imbert #53, Pueblo Nuevo;51000;Santiago De Los Caballeros;Santiago;Dominican Republic;
1001106;Fevesa Canuelas S R L;4;+54 2226 42 2409;http://www.electricidadfevesa.com;www.abb.com;Rivadavia 801;1814;Canuelas;Buenos Aires;Argentina;
1001107;FOCUS ELECTRICAL MALAYSIA SDN BHD;4;+609-5606187;http://www.focuselectrical.com.my;www.abb.com;Lot 110 & 111, Jalan Industri Semambu 6, Kawasan Perindustrian Semambu;25300;Kuantan;Pahang;Malaysia;
1001108;Fournitures Batiment Et Industrie;4;+33475028030;http://www.fbi-distribution.fr;www.abb.com;18 Ave De La Deportation;26100;Romans Sur Isere;Drome;France;
