Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1000659;Coaxel - Annecy;4;;http://www.rexel.fr;www.abb.com;60 Route Des Rutys;74370;Pringy;Savoie (Haute);France;
1000660;Coaxel - Arques;4;;http://www.rexel.fr;www.abb.com;Rue Du Lobel;62510;Arques;Pas-de-Calais;France;
1000661;Coaxel - Aubagne;4;;http://www.rexel.fr;www.abb.com;729 Avenue Des Paluds - Zi Les Paluds;13400;Aubagne;Bouches-du-Rhone;France;
1000662;Coaxel - Bapaume;4;;http://www.rexel.fr;www.abb.com;Zi La Vallee Du Bois;62450;Bapaume;Pas-de-Calais;France;
1000663;Coaxel - Besancon;4;;http://www.rexel.fr;www.abb.com;16 Rue Du Gay Lussac;25000;Besancon;Doubs;France;
1000664;Coaxel - Bethune;4;;http://www.rexel.fr;www.abb.com;95 Rue De Stalingrad;62232;Annezin;Pas-de-Calais;France;
1000665;Coaxel - Bordeaux;4;;http://www.rexel.fr;www.abb.com;1 Rue De La Grange Noire - Zi Du Phare;33700;Merignac;Gironde;France;
1000666;Coaxel - Bressuire;4;;http://www.rexel.fr;www.abb.com;Za De La Richardiere - 2 Rue Max Ingrand;79300;Bressuire;Sevres (Deux);France;
1000667;Coaxel - Digoin;4;;http://www.rexel.fr;www.abb.com;6 Rue Des Charmes;71160;Digoin;Saone-et-Loire;France;
1000668;Coaxel - Dijon Nord;4;;http://www.rexel.fr;www.abb.com;35 Rue De Cracovie;21850;Saint-Apollinaire;Cote-d'Or;France;
1000669;Coaxel - Dunkerque;4;;http://www.rexel.fr;www.abb.com;60 61 Route De Bourbourg;59210;Coudekerque-Branche;Nord;France;
1000670;Coaxel - Evreux;4;;http://www.rexel.fr;www.abb.com;Rue Du Gay Lussac - Zi De Netreville;27000;Evreux;Eure;France;
1000671;Coaxel - Grand Quevilly;4;;http://www.rexel.fr;www.abb.com;2 Rue Paul Vaillant Couturier;76120;Grand-Quevilly;Seine-Maritime;France;
1000672;Coaxel - Le Parcq;4;;http://www.rexel.fr;www.abb.com;Chemin Vert;62770;Parcq;Pas-de-Calais;France;
1000673;Coaxel - Lille;4;;http://www.rexel.fr;www.abb.com;23 Rue De Turenne;59000;Lille;Nord;France;
1000674;Coaxel - Macon;4;+33385209180;http://www.rexel.fr;www.abb.com;102 Rue Des Flandines;71000;Macon;Saone-et-Loire;France;
1000675;Coaxel - Marseille Euromed;4;;http://www.rexel.fr;www.abb.com;60/62 Boulevard Du Capitaine Geze -;13014;Marseille;Bouches-du-Rhone;France;
1000676;Coaxel - Mauguio;4;;http://www.rexel.fr;www.abb.com;Zone De Frejorgues Ouest - 22 Rue Roland Garros;34130;Mauguio;Herault;France;
