Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1001509;Radio Electron SA;4;54 3584635900;http://www.radioelectron.com;www.abb.com;Cabrera 726;5800;Rio Cuarto;Cordoba;Argentina;
1001510;Radio Lux S.A.;4;54 3444423205;http://www.radiolux.com.ar/;www.abb.com;25 De Mayo 780;2840;Gualeguay;Entre Rios;Argentina;
1001511;Rait El EOOD;4;+359 2 931 56 98;http://www.rait.bg;www.abb.com;Ul. Bratya Miladinovi, 57, Et. 5, Ap. 17;1202;Sofia;Sofia;Bulgaria;
1001512;RASINA d.o.o.;4;+381 116350 555;http://www.rasina.rs;www.abb.com;SRECKA JOVANOVICA 51a;11235;MALI POZAREVAC;Beograd;Serbia;
1001513;REAL;4;+33450274978;http://www.real.sonepar.fr;www.abb.com;104 Rue Aristide Berges;73200;Albertville;Savoie;France;
1001514;Real;4;+33450274984;http://real.sonepar.fr;www.abb.com;343 Rue De La Gare;74370;Pringy;Savoie (Haute);France;
1001515;Real;4;+33450672800;http://real.sonepar.fr;www.abb.com;8, Route De La Salle Zac Des Romains;74690;Cran Gevrier;Savoie (Haute);France;
1001516;REMI Electric, S.L.;4;+34 972506836;http://www.remielectric.net;www.abb.com;C/ Grecia, 29;17600;Figueres;Girona;Spain;
1001517;Rennes Chantepie Brossette;4;;http://www.brossette.fr;www.abb.com;1 Rue De Breillou, CS 27412;35574;Chantepie;Ille-et-Vilaine;France;
1001518;Reverie Power And Automation Engineering Ltd;4;;http://www.reverie-bd.com;www.abb.com;Narsinghachar, Noakanda,Gozaria, Pa;1610;Narsingdi;Dhaka;Bangladesh;
1001519;Rexel;4;;http://www.rexel.com;www.abb.com;7 Rue Antoine Coypel;78000;Versailles;Yvelines;France;
1001520;Rexel;4;;http://www.rexel.com;www.abb.com;ZI A Seclin D549, Route de Lille;59113;Seclin;Nord;France;
1001521;Rexel;4;;http://www.rexel.com;www.abb.com;8 Rue des Acacias;57140;La Maxe;Moselle;France;
1001522;REXEL;4;+33 139146700;http://www.rexel.fr;www.abb.com;Za Les Perriers rte Cormeilles;78500;SARTROUVILLE;Yvelines;France;
1001523;Rexel;4;+33 556 692222;http://www.rexel.com;www.abb.com;3 Rue Georges Barres;33083;Bordeaux;Gironde;France;
1001524;REXEL;4;;http://www.rexel.fr;www.abb.com;Rue Edouard Branly - Zac De La Buzeniere;85500;Les Herbiers;Vendee;France;
1001525;Rexel;4;+33 562563535;http://www.rexel.com;www.abb.com;Boulevard Du President Kennedy;65000;Tarbes;;France;
1001526;Rexel;4;+33 475968166;http://www.rexel.fr;www.abb.com;9 rue Jacques Monod;26702;Pierrelatte;Drome;France;
1001527;REXEL;4;;http://www.rexel.com;www.abb.com;7 Rue Ampere Parc Logistique Multimodal - 7 Rue Ampere;54250;Champigneulles;Meurthe-et-Moselle;France;
1001528;Rexel;4;;http://www.rexel.fr;www.abb.com;Rue des Briquetiers 50;76600;Le Havre;Seine-Maritime;France;
1001529;Rexel;4;;http://www.rexel.fr;www.abb.com;125 av Jean Jaures;59174;La Sentinelle;Nord;France;
1001530;Rexel;4;;http://www.rexel.fr;www.abb.com;10 Rue Jean Moulin;45100;Orleans;Loiret;France;
