Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1001209;Ideal Control Systems Co. LLC;4;+96265538640;http://www.ideal-control.com;www.abb.com;Wasfi Al-Tal street - Building 111 Al Bakri Complex;---;Amman;Amman;Jordan;
1001210;IDEAL PROVEEDORA INDUSTRIAL, S.A. DE C.V.;4;+526641021414;http://https://idealelectryca.com/;www.abb.com;QUINTA #4 LA CIENEGA;22120;Tijuana;Baja California;Mexico;
1001211;ILLE ET VILAINE MAYENNE SANITHERM;4;+33299009789;http://www.orcab.coop;www.abb.com;Route De L Artipole;35220;St Didier;Ille-et-Vilaine;France;
1001212;Illumination Center Importing & Trading (Servaumatic);4;+97126329800;http://No WebSite Avbl;www.abb.com;Mezzanine Floor, Eidda Butti Buildi;2421;Abu Dhabi;Abu Dhabi;United Arab Emirates;
1001213;Impex Subministres, S.L.;4;+34972514460;http://www.impexsubministres.com;www.abb.com;Carrer Italia 40;17600;Figueres;Girona;Spain;
1001214;Import Export Outre Mer;4;+33235339794;http://www.ie-om.fr;www.abb.com;Lot 3 ZAC Parc;76770;Malaunay;Seine-Maritime;France;
1001215;Importadora De Plomeria, SA;4;+507 271 0855;http://www.implosa.com;www.abb.com;Costa Del Este;---;Ciudad de Panama;Panama;Panama;
1001216;Indasa Almeria Sl;4;+34 950152004;http://www.indasasl.es;www.abb.com;Ctra. Sierra Alhamilla, 232;04007;Almeria;Almeria;Spain;
1001217;Industria Montagem e Instalacoes GIMI Ltda;4;+55 (11) 4752-9900;http://www.gimi.com.br;www.abb.com;Estr. Portao da Ronda 3530;08694-080;Suzano;Sao Paulo;Brazil;
1001218;Industrial Concepts Inc;4;+18433838507;http://www.industrialconceptsinc.com;www.abb.com;2457 Ousleydale Rd;29550;Hartsville;South Carolina;United States;
1001219;Industrial De Terminales S A De C V;4;+528181506999;http://www.itsamty.com.mx/;www.abb.com;Aramberri Pte 1601;64000;Monterrey;Nuevo Leon;Mexico;
1001220;Industrial Electrica de Chihuahua SA DE CV;4;+526144217939;http://www.indelek.com;www.abb.com;Avenida Tecnologico 9900B;31135;Chihuahua;Chihuahua;Mexico;
1001221;Industrial Electrica De Juarez Sa De Cv;4;+526566138676;http://www.indelek.com;www.abb.com;Av. Lopez Mateos 2050 F3 El Roble;32390;Juarez;Chihuahua;Mexico;
1001222;INDUSTRIAL SAFETY DE CHIHUAHUA SA DE CV;4;+526142595449;http://www.indsaf.com.mx;www.abb.com;H COLEGIO MILITAR # 2728 LOCAL 2 COL JUNTA DE LOS RIOS;31300;CHIHUAHUA;Chihuahua;Mexico;
1001223;INGEAL S.A.;4;+5716558455;http://https://ingeal.com/;www.abb.com;CRA 13 96 - 38;655 8455;Bogota;Bogota;Colombia;
1001224;Ingenieria 65 S.r.l.;4;54 2901435481;http://www.ingenieria65.com;www.abb.com;Magallanes 2385/93;9410;Ushuaia;Tierra de Fuego;Argentina;
1001225;Ingenieria Boggio (Santa Fe);4;54 93426335633;http://www.ingenieriaboggio.com.ar;www.abb.com;Facundo Zuviria 5820;3000;Santa Fe;Santa Fe;Argentina;
1001226;Ingenieria Boggio SA;4;54 3416111513;http://www.ingenieriaboggio.com.ar;www.abb.com;Velez Sarsfield 699;2000;Rosario;Santa Fe;Argentina;
1001227;Ingenieria Construccion Y Abastecimiento, S.A.;4;+524422158686;http://www.incoasa.mx/;www.abb.com;AV 5 DE FEBRERO # 144 COL LAS CAMPANAS;76010;Queretaro;Queretaro;Mexico;
1001228;INGENIERIA TOTAL Y CONTROL, S.A. DE C.V.;4;+522224034929;http://itcontrol.mx;www.abb.com;14 PONIENTE 2309 COL. TIERRA Y LIBERTAD;72090;PUEBLA;Puebla;Mexico;
1001229;Ingenieria Y Abastecimiento, S.A. DE C.V.;4;+528181255620;http://https://inasa.mx/;www.abb.com;Villagran No. 1423 Norte Col. Industrial;64440;Monterrey;Nuevo Leon;Mexico;
1001230;Inmatel S.A. - Suc. Campana;4;54 3489448174;http://inmatelsa.com/;www.abb.com;Bertolini 761;2804;Campana;Buenos Aires;Argentina;
1001231;Innovatronica;4;+59323360499;http://https://innovatronica.com.ec/;www.abb.com;Av. Gaspar de Villarroel E10-121 y Av. 6 de Diciembre;EC170135;Quito;Pichincha;Ecuador;
1001232;Inteligentny Budynek Sp. z o.o.;4;+48 666 011 160;http://www.inteligentny-budynek.pl;www.abb.com;ul. Wislanego Nurtu 3;04-987;Warszawa;mazowieckie;Poland;
1001233;INTELYO Sp. z o.o.;4;+48222138230;http://www.intelyo.com;www.abb.com;ul. Zelwerowicza 4/4;02-928;Warszawa;mazowieckie;Poland;
1001234;Intercomplex OOD;4;+359 32 241 414;http://www.intercomplex.bg;www.abb.com;Bul. Peshtersko Shose 201;4015;Plovdiv;Plovdiv;Bulgaria;
1001235;InterControls;4;+48614152962;http://www.intercontrols.pl;www.abb.com;ul. Winogrady 43/47;61-663;Poznan;wielkopolskie;Poland;
1001236;Interlec Electrical Supplies Sdn Bhd;4;03-7981 7668;http://myinterlec.com;www.abb.com;No.17, Jalan 5/108C, Taman Sungai Besi;57100;Kuala Lumpur;Kuala Lumpur;Malaysia;
1001237;International Electric Export;4;+33238883300;http://www.iee.fr;www.abb.com;355 Rue Du Champ Rouge;45770;Saran;Loiret;France;
1001238;International Services Industrie;4;+33140060186;http://www.isi02.com;www.abb.com;26 Rue Du 4 Septembre;75002;Paris;Paris;France;
1001239;Inti Timur Baru Utama, PT;4;071-1362616 / 0711362617;;www.abb.com;Jl.Jenderal Sudirman No.47 A;30134;Palembang;Sumatera Selatan;Indonesia;
1001240;Inversora Del Oeste S R L;4;+54 266 4444740;;www.abb.com;Av Lafinur 781;5700;San Luis;San Luis;Argentina;
1001241;IPD Group Ltd;4;+61 1300 556 601;http://www.ipdgroup.com.au;www.abb.com;43 Newton Road;2164;Wetherill Park;New South Wales;Australia;
1001242;ITE Electric Systems Co Pte Ltd;4;+6562852233;http://www.ite.com.sg;www.abb.com;132 Joo Seng Road #01-02, Uniplas Building;368358;Singapore;Singapore;Singapore;
1001243;Itsme B.V.;4;+31162484200;http://www.itsme.eu/;www.abb.com;Steurweg 2;4941 VR;Raamsdonksveer;Noord-Brabant;Netherlands;
1001244;Ivory Egg (Aust) Pty Ltd;4;+61 1300 811 510;http://https://www.ivoryegg.com.au/;www.abb.com;23/6 Jubilee Avenue;2102;Warriewood;New South Wales;Australia;
1001245;J FRANCISCO FERRUZCA HERNANDEZ;4;+524422125724;http://https://www.instyc.com/;www.abb.com;Blvd Pena Flor #1102 A 89 Ciudad Del Sol Resid 5;76116;QUERETARO;Queretaro;Mexico;
