Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1001859;REXEL MONTPELLIER;4;;http://www.rexel.fr;www.abb.com;555 RUE DE L'INDUSTRIE;34000;MONTPELLIER;Herault;France;
1001860;REXEL Morin St Dizier;4;;http://www.rexel.fr;www.abb.com;8 Rue Malgras;52100;St Dizier;Marne (Haute);France;
1001861;Rexel Nanterre;4;;http://https://portail.rexel.fr/agences;www.abb.com;14/24 rue des Agglomeres;92000;Nanterre;Hauts-de-Seine;France;
1001862;Rexel Nederland B.V.;4;+31885007000;http://www.rexel.nl;www.abb.com;Bleiswijkseweg 35;2712 PB;Zoetermeer;Zuid-Holland;Netherlands;
1001863;REXEL NEUVILETTE REIMS;4;;http://www.rexel.fr;www.abb.com;RUE LOUIS VEREL ZA LA NEUVILLETTE;51100;REIMS;Marne;France;
1001864;REXEL NEVERS;4;+33 492002525;http://www.rexel.fr;www.abb.com;ZI DES TAUPIERES - RUE FRANCIS GARNIER;58027;NEVERS;Nievre;France;
1001865;REXEL Nogent Le Rotrou;4;;http://www.rexel.fr;www.abb.com;111 Rue De La Bretonnerie;28400;Nogent Le Rotrou;Eure-et-Loir;France;
1001866;Rexel Nord;4;;http://www.rexel.fr;www.abb.com;Zac Du Grand Cottignies, 2 Rue Konrad Adenauer;59290;Wasquehal;Nord;France;
1001867;REXEL PALAISEAU;4;;http://www.rexel.fr;www.abb.com;9 RUE SALVADOR ALLENDE;91120;PALAISEAU;Essonne;France;
1001868;REXEL PONT L'EVEQUE;4;+33 297252164;http://www.rexel.fr;www.abb.com;CROIX BRISEE;14100;PONT L EVEQUE;Calvados;France;
1001869;REXEL ROMANS SUR ISERE;4;;http://www.rexel.fr;www.abb.com;Avenue de la Deportation;26100;ROMANS SUR ISERE;Drome;France;
1001870;Rexel Saint Egreve;4;;http://www.rexel.fr;www.abb.com;2 Rue Des PlatanesZAC Vence Ecoparc;38120;Saint Egreve;Isere;France;
1001871;REXEL SAINT ETIENNE;4;;http://www.rexel.fr;www.abb.com;21 Rue Victor Grignard;42000;ST ETIENNE;Loire;France;
1001872;Rexel Saint Etienne Du Rouvray;4;+33477928606;http://www.rexel.fr;www.abb.com;Boulevard Lenine, Zi Du Centre De Gros;76800;Saint-Etienne-Du-Rouvray;Seine-Maritime;France;
