Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1000959;Electricidad Beltrame SA;4;+541148624632;http://www.elecbeltrame.com.ar;www.abb.com;Av. Corrientes 4102;1195;Capital Federal;Buenos Aires;Argentina;
1000960;Electricidad Castellanos S.A.;4;+507 366 3600;http://www.electrisa.com;www.abb.com;Via Transistmica No.35 Salida De Bethania;---;El Dorado;Panama;Panama;
1000961;Electricidad del Sur SA;4;+5411 4253 9024;http://https://www.electricidaddelsur.com.ar/;www.abb.com;Hipólito Irigoyen 429;B1878FN;Quilmes;Buenos Aires;Argentina;
1000962;Electricidad Haedo;4;+54 11 4659-1248;http://www.electricidadhaedo.com.ar;www.abb.com;Fassola 642;1706;Haedo;Buenos Aires;Argentina;
1000963;Electricidad Lynch S.r.l.;4;54 1147243572;http://www.electricidadlynch.com.ar;www.abb.com;Cuenca 444;1672;Villa Lynch;Buenos Aires;Argentina;
1000964;Electricidad Maza S R L;4;54 2614202022;http://www.electricidadmaza.com;www.abb.com;Lavalle 266;5500;Mendoza;Mendoza;Argentina;
1000965;Electricidad Miguel SA;4;54 3487424084;http://electricidadmiguel.com.ar;www.abb.com;Lavalle 567;2800;Zarate;Buenos Aires;Argentina;
1000966;Electricidad Nestor Oses, S.A.;4;+34 944544254;http://www.e-noses.com;www.abb.com;Pgo. Ugaldeguren 1 P-4 IV A;48160;Derio;Bizkaia;Spain;
1000967;Electricidad Ramos Mejia;4;+54 11 4464-1453;http://www.elecramosmejia.com.ar;www.abb.com;Chacabuco 372;1704;Ramos Mejia;Buenos Aires;Argentina;
1000968;Electricidad Serra S.r.l.;4;+54 341 4861400;http://www.electricidadserra.com.ar;www.abb.com;Pasco 1152;2000;Rosario;Santa Fe;Argentina;
1000969;Electricidad Solari S R L;4;+54221 4228191;http://www.electricidadsolari.com;www.abb.com;Av. 122 nº 580;1925;Ensenada;Buenos Aires;Argentina;
1000970;Electricidad Y Telecomunicaciones Canarias S.A.;4;+34 922682699;http://www.etelcan.net;www.abb.com;Pol. Industrial La Campana, C/Benjamin Franklin, Manzana 15, Nave "E";38190;El Rosario;Sta Cruz de Tenerife;Spain;
1000971;Electricite de l'avenir;4;+216 71 345 405;http://www.elecavenir.tn;www.abb.com;Avenue Moncef bey 28;1000;Tunis;Tunis;Tunisia;
1000972;Electricos E Iluminacion Sas;4;+573175861695;http://https://dekoei.com/;www.abb.com;KRA 43 No. 79-61;---;BARRANQUILLA;Atlantico;Colombia;
1000973;Electricos la 36;4;+5716610705;http://https://www.electricosla36.co/;www.abb.com;Calle 36 No. 28 - 13;---;Villavicencio;Meta;Colombia;
1000974;Electrinet S.r.l.;4;54 3414821805;http://www.electrinet.com.ar;www.abb.com;Bv 27 de Febrero 566;2000;Rosario;Santa Fe;Argentina;
1000975;Electrisol Canarias, S.L.;4;+34 928801440;http://electrisolcanarias.com/offline/;www.abb.com;C/Escotilla 30-32;35500;Arrecife de Lanzarote;Las Palmas;Spain;
1000976;ELECTRO ALDIS, S.L.;4;+34 966 674 197;;www.abb.com;Cll. Santa Anna, 21 A;03204;Elche;Alicante;Spain;
1000977;Electro Aviles SA Aviles;4;+34 985550517;http://www.electroaviles.com;www.abb.com;AVD. DEL ZINC, 41, NAVE 3 PARQ. EMPRE. DEL PRINC. DE ASTURIAS (P.E.P.A);33417;Aviles;Asturias;Spain;
1000978;Electro Aviles SA Gijon;4;+34 985144488;http://www.electroaviles.com;www.abb.com;Cl Electra, 15;33208;Gijon;Asturias;Spain;
1000979;ELECTRO AVILES, S. A.;4;+34881064835;http://www.electroaviles.com;www.abb.com;Pgno.Pocomaco, Sector E,Parcela 18-1;15190;Mesoiro;A Coruna;Spain;
1000980;Electro Aviles, SA Oviedo;4;+34 985190366;http://www.electroaviles.com;www.abb.com;C/ Holanda, 11 Poligono del Espiritu Santo;33010;Oviedo;Asturias;Spain;
1000981;ELECTRO BREST;4;+33 321 242 171;http://www.etn.fr;www.abb.com;50 rue Florence Arthaud;29490;GUIPAVAS;Finistere;France;
1000982;Electro Hainaut;4;+33 327475475;http://www.etn.fr;www.abb.com;1 Rue Aime Cesaire Za De L Aerodrome Ouest;59121;Prouvy;Nord;France;
1000983;Electro Ligcht;4;+359 52 953 031;;www.abb.com;Neptun str. 8;9000;Varna;Varna;Bulgaria;
