Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1000109;Sverull ElektroDynamo AB;4;+4654-224940;http://www.sverull.se;www.abb.com;Faktorigatan 23;652 21;Karlstad;Varmlands Lan;Sweden;
1000110;Sverull ElektroDynamo AB;4;+4631-269510;http://www.sverull.se;www.abb.com;Backa Bergogata 15;422 46;Hisings Backa;Vastra Gotalands Lan;Sweden;
1000111;Sverull ElektroDynamo AB;4;+4611-285550;http://www.sverull.se;www.abb.com;Koppargatan 3;602 23;Norrkoping;Ostergotlands Lan;Sweden;
1000112;Systec Engineering Co Ltd;4;+323272677;http://www.systeceng.co.kr;www.abb.com;22, Samjak-ro;14501;Bucheon-si;Gyeonggi-do;Korea, Republic of;
1000113;Systems Established Technology Equipment Joint Stock Company;4;+02466754466;;www.abb.com;293 Tran Dang Ninh Str., Dich Vong ward, Cau Giay Dist.;010000;Ha Noi;Ha Noi;Viet Nam;
1000114;T.G. Control Co Ltd;4;;http://www.tgcontrol.com;www.abb.com;1683 Town in Town Soi 9, Srivara Rd., Phlapphla;10310;Wang Thong Lang;Bangkok;Thailand;
1000115;T.Tecnica S.r.l.;4;;;www.abb.com;Via Valvazzata 47;03020;Giuliano Di Roma;Frosinone;Italy;
1000116;Taiyou Automation India Private Ltd;4;;http://taiyouindia.com;www.abb.com;#10/1044, Paari Salai, Mogappair East;600 037;Mogappair, Chennai;Tamil Nadu;India;
1000117;Tampa Armature Works Inc;4;;http://www.tawinc.com;www.abb.com;440 S 78th St;33619;Tampa;Florida;United States;
1000118;Tannlin Technology;4;+44 1292 478348;http://www.tannlin.com;www.abb.com;2 Dow Road, Prestwick International Aerospace Park;KA9 2TU;Prestwick;Ayrshire;United Kingdom;
1000119;Tara Robotik Otomasyon ve Makina Imalat San. A.S.;4;+902164988353;http://www.tararobotik.com;www.abb.com;Tepeoren It OSB Mah. 9 Cad. No: 17Tuzla;34956;Istanbul;Istanbul;Turkey;
1000120;Taw Miami Service Center;4;;http://www.tawinc.com;www.abb.com;9930 NW 89th Ave;33178-1425;Miami;Florida;United States;
1000121;Tebulo Industrial Robotics B.V.;4;+31 725 142061;http://www.tebulo-ia.com;www.abb.com;Oudewal 27;1749 CA;Warmenhuizen;Noord-Holland;Netherlands;
1000122;Tech.Pa. S.p.A.;4;+39 045 9251215;http://www.techpaspa.com;www.abb.com;Via Apollo XI 2/4;37057;San Giovanni Lupatoto;Verona;Italy;
1000123;Technica International;4;+9614982224;http://www.technicaintl.com;www.abb.com;BICKFAYA INDUSTRIAL PARK;163;Bikfaya;Lebanon;Lebanon;
1000124;Teknor AS;4;+4777041700;http://www.teknor.as;www.abb.com;Gamtoftveien 8;9415;Harstad;Troms og Finnmark;Norway;
1000125;Telce Electromecanica Industrial;4;+34916421231;http://www.telce.es/;www.abb.com;Canada de Recueros, 20 A;28946;Fuenlabrada;Madrid;Spain;
1000126;TEMI TECNICOS ESPECIALISTAS EN MANTENIMIENTO INDUSTRIAL, S.A. DE C.V.;4;+525553688156;;www.abb.com;Lazaro Cardenas #10 Ferreria;02310;Azcapotzalco;Ciudad de Mexico;Mexico;
1000127;Titec S.r.l.;4;;;www.abb.com;VIA PIETRO NENNI 20;24047;Treviglio;Bergamo;Italy;
1000128;Tppa Turbine Power Plant Automation GmbH;4;+496322 409020;http://www.tppa.eu;www.abb.com;Robert-Bunsen-Str. 1;67098;Bad Durkheim;Rheinland-Pfalz;Germany;
1000129;Transline Engineers Pvt Ltd;4;9425010239;;www.abb.com;H-122,industrial Area, Govindpura;462023;Bhopal;Madhya Pradesh;India;
1000130;TRIELECTRIC INTERNATIONAL - F.Z.E;4;;http://www.trielectricinternational.com;www.abb.com;Warehouse, G1-40, Ajman Free Zon;297731;Ajman;Ajman;United Arab Emirates;
1000131;Trimaster Oy;4;+35832607612;http://www.trimaster.fi;www.abb.com;Aurinkokuja 3;33420;Tampere;Pirkanmaa;Finland;
1000132;TsentrElektroMontazh OOO;4;+7 (906) 6751389;http://www.celmont.ru;www.abb.com;ul.Minskaya 16;394033;Voronezh;The Voronezh Area;Russian Federation;
1000133;TSR Solutions LLC;4;+1 720 480-3484;http://tsrsolutions.co;www.abb.com;7304 S Alton Way #3D.;80112;Englewood;Colorado;United States;
1000134;Tycon Automation Pvt. Ltd;4;+91 120 407700;http://www.tyconautomation.com;www.abb.com;B-54, Sector - 63, Electronic City;201301;Noida;Uttar Pradesh;India;
1000135;UBT Xinguang Technology (Beijing) Co Ltd;4;+86 10 63381305;http://www.ubtchina.com;www.abb.com;No.168 Guang'anmenwai Street, Langqin International Block B, Xicheng District;100055;Beijing;Beijing;China;
1000136;Unimak Makina San Ve Tic AS;4;+90 224 2812225;http://www.unimak.com;www.abb.com;Ahmetbey Mahallesi, Alioglu Caddesi No: 8/1, Osmangazi;16370;Bursa;Bursa;Turkey;
1000137;Union Tecnologica Del Sur SL;4;;http://www.uniontecnologica.com;www.abb.com;C/ Islandia 182, Nave 24 A - Poligono Industrial Tecnocordoba;14014;Cordoba;Cordoba;Spain;
1000138;United Robotics Inc;4;+1 (479) 419-5031;http://unitedroboticsinc.com;www.abb.com;355 B E Hwy 264;72764;Springdale;Arkansas;United States;
1000139;UNIVERSAL DIRECT DIGITAL CONTROL Co Ltd;4;+886 4 2355 3069;http://www.udd.net.tw;www.abb.com;1F., No. 78, Gongyequ 38th Rd., Xitun District;40768;Taichung;Taichung City;Taiwan (Chinese Taipei);
1000140;V.R. Traders;4;+917926631478;http://www.vrtraders.in;www.abb.com;805, Indraprasth Corporate, Opposite Shell Petrol Pump,Prahladnagar;380015;Ahmedabad;Gujarat;India;
1000141;VAE Prosys s.r.o.;4;+420 556 205 581;http://www.vaeprosys.cz;www.abb.com;Technologicka 429;708 00;Ostrava;Moravskoslezsky;Czech Republic;
1000142;Van Bodegraven Elektromotoren B.V.;4;+31786147877;http://vanbodegraven.nl;www.abb.com;Wattstraat 8;3316 AX;Dordrecht;Zuid-Holland;Netherlands;
1000143;Van Meer Industrial Services B.V.;4;+31166602010;http://www.vanmeer.nl;www.abb.com;Welgelegen 4;4691 SJ;Tholen;Zeeland;Netherlands;
1000144;Vanguardia Industrial y Tecnologia S.A. de C.V.;4;+525563527172;http://https://vitecnic.com.mx/;www.abb.com;V. Colorines 3, Torres de Atizapan 6;52920;Tlalnepantla;Estado de Mexico;Mexico;
1000145;Vdeal Systems Pvt. Ltd;4;;http://www.vdealsystem.com;www.abb.com;Plot No. 4A/4B & 6, Janla Industrial Area, Janla, Jatani,Dist: Khurda;752054;Bhubaneshwar;Odisha;India;
1000146;Vinh Thanh Lead Away Equipment Co Ltd;4;;http://www.vtmc.com.vn;www.abb.com;45 Tan Hoa Hamlet, Tan Hiep Village, Hoc Mon District;700000;Ho Chi Minh City;TP. Ho Chi Minh;Viet Nam;
1000147;VisiConsult X-ray Systems & Solutions GmbH;4;+49 451 2902860;http://www.visiconsult.de;www.abb.com;Brandenbrooker Weg 2-4;23617;Stockelsdorf;Schleswig-Holstein;Germany;
1000148;Volt Automation LLC;4;+962775330001;http://www.va.jo;www.abb.com;80 Amir Ben Malek St;11821;Khalda;Amman;Jordan;
1000149;VSM Venture Control Systems Pvt Ltd;4;;http://www.venturecontrolsystems.com;www.abb.com;Plot No. 146, Block-G, Sector-63;201307;Noida;Uttar Pradesh;India;
1000150;Weingärtner GmbH Elektromaschinenbau;4;+49 7221 5047530;http://www.weingaertnergmbh.de;www.abb.com;Geroldsauer Str. 113a- 115;76534;Baden-Baden;Baden-Wurttemberg;Germany;
