Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1002459;YESSS Electrique;4;+33233624848;http://www.yesss-fr.com;www.abb.com;9013 Rue Thimonnier;61100;Flers;Orne;France;
1002460;YESSS Electrique;4;+33553203689;http://www.yesss-fr.com;www.abb.com;93 Rue Michel De Montaigne;47200;Marmande;Lot-et-Garonne;France;
1002461;YESSS Electrique;4;+33612586968;http://www.yesss-fr.com;www.abb.com;Rue Jean Monnet;14460;Colombelles;Calvados;France;
1002462;YESSS Electrique;4;+33493906300;http://www.yesss-fr.com;www.abb.com;Chemin Zi Les Tourrades Bat A Jardin Du Beal;06150;Cannes;Alpes-Maritimes;France;
1002463;YESSS Electrique;4;+33559853106;http://www.yesss-fr.com;www.abb.com;ZA l'arche d'Oe - rue Jean Monnet;37390;Notre Dame D'oe;Indre-et-Loire;France;
1002464;YESSS Electrique;4;+33473924545;http://www.yesss-fr.com;www.abb.com;9 Rue Pierre Boulanger;63100;Clermont Ferrand;Puy-de-Dome;France;
1002465;Yesss Electrique;4;+33474978676;http://www.yesss-fr.com;www.abb.com;ROUTE NATIONALE 6;38110;Saint-Jean-de-Soudain;Isere;France;
1002466;YESSS Electrique;4;+33 559520700;http://www.yesss-fr.com;www.abb.com;Boulevard de l'Expansion;61203;Argentan;Orne;France;
1002467;Yesss Electrique;4;+33 321308181;http://www.yesss-fr.com;www.abb.com;1 RUE DES EGREZ;54180;Houdemont;Meurthe-et-Moselle;France;
1002468;YESSS Electrique;4;+33383635080;http://www.yesss-fr.com;www.abb.com;158A rue des Etats-Unis;54200;Toul;Meurthe-et-Moselle;France;
1002469;YESSS Electrique;4;;http://www.yesss-fr.com;www.abb.com;83 Avenue De L epinette;77100;Meaux;Seine-et-Marne;France;
1002470;YESSS Electrique;4;+33544300057;http://www.yesss-fr.com;www.abb.com;Domaine De Saltgourde;24430;Marsac Sur L'isle;Dordogne;France;
1002471;YESSS Electrique;4;+33297290974;http://www.yesss-fr.com;www.abb.com;20 Rue Du Danemark;56400;Auray;Morbihan;France;
1002472;YESSS Electrique;4;+33475530228;http://www.yesss-fr.com;www.abb.com;10 Avenue Agricol Perdiguier;26200;Montelimar;Drome;France;
1002473;YESSS Electrique;4;+33492649470;http://www.yesss-fr.com;www.abb.com;Avenue Blaches Gombert;04160;Chateau Arnoux;Alpes (Hte-Provence);France;
1002474;YESSS Electrique;4;+33467200120;http://www.yesss-fr.com;www.abb.com;Rue Du Salaison;34130;Mauguio;Herault;France;
1002475;YESSS Electrique;4;+33565479805;http://www.yesss-fr.com;www.abb.com;453 Ave De L Europe;12100;Millau;Aveyron;France;
1002476;YESSS Electrique;4;+33498106070;http://www.yesss-fr.com;www.abb.com;412 Voie Georges Pompidou;83300;Draguignan;Var;France;
1002477;YESSS Electrique;4;+33555041111;http://www.yesss-fr.com;www.abb.com;Pa Du Grand Pont Quartier Du Perat;83310;Grimaud;Var;France;
1002478;YESSS Electrique;4;+33450333501;http://www.yesss-fr.com;www.abb.com;29 Route De Nanfray;74990;Annecy;Savoie (Haute);France;
1002479;YESSS Electrique;4;+33494991223;http://www.yesss-fr.com;www.abb.com;Zac Des Terrassonnes;83440;Tourrettes;Var;France;
1002480;YESSS Electrique;4;+33467200120;http://www.yesss-fr.com;www.abb.com;Route D Aix En Provence Quai Bas St Martin;84120;Pertuis;Vaucluse;France;
1002481;YESSS Electrique;4;+33254222217;http://www.yesss-fr.com;www.abb.com;11 Rue Robert Mallet Stevens;36000;Chateauroux;Indre;France;
1002482;YESSS Electrique;4;+33432400909;http://www.yesss-fr.com;www.abb.com;160 Rue Jean Et Rene Reinaudo;84130;Le Pontet;Vaucluse;France;
1002483;YESSS Electrique;4;+33299417273;http://www.yesss-fr.com;www.abb.com;10 Rue De L'oseraie;35510;Cesson Sevigne;Ille-et-Vilaine;France;
1002484;YESSS Electrique;4;+33561612510;http://www.yesss-fr.com/;www.abb.com;30 Rue Theron De Montauge;31200;Toulouse;Garonne (Haute);France;
1002485;YESSS Electrique;4;;http://www.yesss-fr.com;www.abb.com;33, Chemin De Rougemont;39100;Foucherans;Jura;France;
1002486;YESSS Electrique;4;;http://www.yesss-fr.com;www.abb.com;Rue Victor Lemarchand;50300;St Senier Sous Avranches;Manche;France;
1002487;YESSS Electrique;4;+33494501590;http://www.yesss-fr.com;www.abb.com;61 Rue Jean Jaures;83340;Le Luc En Provence;Var;France;
1002488;YESSS Electrique;4;;http://www.yesss-fr.com;www.abb.com;131 Boulevard Voltaire;75011;PARIS 11eme;Paris;France;
1002489;YESSS Electrique;4;+33386830030;http://www.cef-fr.com;www.abb.com;Rue Des Noues;89100;Saint Clement;Yonne;France;
1002490;YESSS Electrique;4;+33243750600;http://www.yesss-fr.com;www.abb.com;15 bis Rue Pierre Martin;72000;Le Mans;Sarthe;France;
1002491;YESSS Electrique;4;+33477433030;http://www.yesss-fr.com;www.abb.com;47-49 Rue Gauthier Dumont;42000;Saint Etienne;Loire;France;
1002492;YESSS Electrique;4;+33326553434;http://www.yesss-fr.com;www.abb.com;9 Rue De La Noue Nicolas;51530;Mardeuil;Marne;France;
1002493;YESSS Electrique;4;+33558770030;http://www.yesss-fr.com;www.abb.com;487 Avenue des Forgerons;40150;Soorts Hossegor;Landes;France;
1002494;YESSS Electrique;4;+33556547474;http://www.yesss-fr.com;www.abb.com;Zone Industrielle - Boulevard De L'industrie;33260;La Teste De Buch;Gironde;France;
1002495;YESSS ELECTRIQUE;4;;http://https://www.yesss-fr.com/;www.abb.com;17, Boulevard e l'Industrie.Cellule 3;49000;Ecouflant;Maine-et-Loire;France;
1002496;YESSS Electrique;4;+33442899689;http://www.yesss-fr.com;www.abb.com;17 Avenue De Londres;13127;Vitrolles;Bouches-du-Rhone;France;
1002497;YESSS Electrique;4;+33140184848;http://www.yesss-fr.com;www.abb.com;63 Quai Valmy;75010;Paris;Paris;France;
1002498;YESSS Electrique;4;+33247739192;http://www.yesss-fr.com;www.abb.com;22 Rue Joseph Cugnot Zone Industrielle No 2;37300;Joue Les Tours;Indre-et-Loire;France;
1002499;YESSS Electrique 18;4;+33468102500;http://www.yesss-fr.com;www.abb.com;867 RUE DE MALITORNE;18230;Saint Doulchard;Cher;France;
1002500;YESSS Electrique 28;4;+33237256969;http://www.yesss-fr.com;www.abb.com;30 Avenue du Val de l'Eure;28630;Fontenay Sur Eure;Eure-et-Loir;France;
1002501;Yesss Electrique Ag160 Toulon Est;4;+332 37906969;http://www.yesss-fr.com;www.abb.com;18 Chemin du Dr Gabriel VENTRE;83160;La Valette Du Var;Var;France;
1002502;YESSS Electrique BASSENS;4;+33479857840;http://www.yesss-fr.com;www.abb.com;5 Rue De Bolliet;73000;Bassens;Savoie;France;
1002503;YESSS Electrique Bayonne;4;;http://www.yesss-fr.com;www.abb.com;4 Chemin de Trouillet;64100;Bayonne;Pyrenees-Atlantiques;France;
1002504;YESSS ELECTRIQUE BEZIER;4;;http://www.yesss-fr.com;www.abb.com;3 RUE SAINT VICTOR;34420;VILLENEUVE LES BEZIERS;Herault;France;
1002505;YESSS Electrique Brest;4;;http://https://www.yesss-fr.com;www.abb.com;18 rue Henri Becquerel;29490;Guipavas;Finistere;France;
1002506;Yesss Electrique Chalon Sur Saone;4;+33 322090036;http://www.yesss-fr.com;www.abb.com;7 Rue Louis Jacques Thenard;71100;Chalon Sur Saone;Saone-et-Loire;France;
1002507;YESSS Electrique Charleville Meziere;4;;http://www.yesss-fr.com;www.abb.com;Rue de la Poterie;08000;Prix-les-Mezieres;Ardennes;France;
1002508;YESSS ELECTRIQUE CLUSES;4;;http://www.yesss-fr.com;www.abb.com;Rue de la Pointe Cupoire;74300;Cluses;Savoie (Haute);France;
