Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1000709;Comercial KV SL;4;+34964253353;;www.abb.com;Poligono Industrial Estepar, 4 - Nav D;12005;Castellon Plana/Castello Plana;Castellon;Spain;
1000710;Comercial Larrain S.A;4;+56222225565;http://www.comlarrain.cl;www.abb.com;Fray Camilo Henriquez 821;8330577;Santiago;Santiago;Chile;
1000711;Comercial Peralba, SA;4;+34938221251;http://www.comercialperalba.com;www.abb.com;Cl Cami Garreta, 81;08600;Berga;Barcelona;Spain;
1000712;COMET INGRE;4;;http://www.comet-sas.fr;www.abb.com;13 Rue Lavoisier;45140;Ingre;Loiret;France;
1000713;COMPANIA FERREMUNDO SA;4;+59346022800;http://www.ferremundo.com.ec;www.abb.com;KM 16.5 VIA A DAULE, MANZANA 2;---;GUAYAQUIL;Guayas;Ecuador;
1000714;COMPONENTES, EQUIPOS Y SOLUCIONES INDUSTRIALES SA DE CV;4;+529616153540;http://www.ceysi.com.mx;www.abb.com;GUERRERO # 33;29110;TUXTLA GUTIERREZ;Chiapas;Mexico;
1000715;Compresores Repuestos Y Servicios Sociedad Anonima De Capital Variable;4;+503 2246 6666;http://www.grupocompres.com;www.abb.com;67 Avenida Sur # 140 Colonia Escalon;---;San Salvador;San Salvador;El Salvador;
1000716;Comptoir Central Agde;4;+33467215044;http://cce.sonepar.fr;www.abb.com;18 Rue Pierre Paul Riquet, Zi Les Septs Fonds;34300;Agde;Herault;France;
1000717;Comptoir Central Ales;4;+33466342458;http://cce.sonepar.fr;www.abb.com;66 Rue Romain Roussel;30100;Ales;Gard;France;
1000718;Comptoir Central Beziers;4;+33467351525;http://cce.sonepar.fr;www.abb.com;2 Rue Paul Heroult;34500;Beziers;Herault;France;
1000719;Comptoir Central Cabestany;4;+33468501960;http://cce.sonepar.fr;www.abb.com;1 Rue Becquerel;66334;Cabestany;Pyrenees-Orientales;France;
1000720;Comptoir Central Carcassonne;4;+33467871212;http://cce.sonepar.fr;www.abb.com;Chemin De Maquens, Zi De La Bouriette;11000;Carcassonne;Aude;France;
1000721;Comptoir Central D Electricite Montpellier Garosud;4;;http://cce.sonepar.fr;www.abb.com;194 Rue Patrice Lumumba;34070;Montpellier;Herault;France;
1000722;Comptoir Central Electricite Nimes;4;+33466288200;http://cce.sonepar.fr;www.abb.com;156 Avenue Pavlov;30900;Nimes;Gard;France;
1000723;Comptoir Central Narbonne;4;+33 468424810;http://cce.sonepar.fr;www.abb.com;Zi Avenue De La Coupe;11100;Narbonne;Aude;France;
1000724;Comptoir Central Perpignan;4;+33468566600;http://cce.sonepar.fr;www.abb.com;1450 Avenue Julien Panchot;66000;Perpignan;Pyrenees-Orientales;France;
1000725;COMPTOIR COMMERCIAL DU LANGUEDOC;4;+33 468232062;http://www.ccl.fr;www.abb.com;1 Rue Jean Baptiste Perrin;11400;Castelnaudary;Aude;France;
