Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
999909;Lanzhou Shihua Analytical Technology Co Ltd;4;+8609317617760;http://www.lzshfx.com;www.abb.com;Floor 21, Xigangxinghui International Building, No.922, Fuqiang Road, Anning District;730070;Lanzhou;Gansu;China;
999910;Le Gia High Technology JSC;4;;http://www.levn.vn;www.abb.com;90/2 Phan Huy Ich Street, Ward 14, Go Vap District;700000;Ho Chi Minh City;TP. Ho Chi Minh;Viet Nam;
999911;Lewis Australia Pty Ltd;4;+61 3 9555 3666;http://www.lewis.com.au;www.abb.com;87-89 Cochranes Rd;3189;Moorabbin;Victoria;Australia;
999912;Limit Mekatronik Muhendislik San Tic Ltd Sti;4;;http://www.limitmuhendislik.net;www.abb.com;Yesilyurt Mah Mavi Bulvar No13 D Seyhan;01150;Adana;Adana;Turkey;
999913;Lindner-Recyclingtech GmbH;4;+43 4762 2742-0;http://www.lindner.com;www.abb.com;Villacher Str. 48;9800;Spittal An Der Drau;Karnten;Austria;
999914;Linteli Sp.z o.o.;4;+48 61 6247677;http://www.linteli.com.pl;www.abb.com;Zakrzewo, Ul. Poziomkowa 10;62-070;Dopiewo;wielkopolskie;Poland;
999915;LKN Industri-Automation AB;4;+46 31 748 1960;http://www.lknindustri.se/en;www.abb.com;Datavagen 6A;436 32;Askim;Vastra Gotalands Lan;Sweden;
999916;LLC "EKNIS-ENGINEERING;4;+38 044 2226589;http://www.eknis.net;www.abb.com;Akademika Filatova 10-A, ofis 3/35;01042;Kyiv;Kyiv;Ukraine;
999917;LLC "EXTREME LTD;4;+445937773;http://extreme-ltd.com.ua;www.abb.com;Zoologichna str. 4-a, office 139;04119;Kyiv;Kyiv;Ukraine;
999918;M.E.V. S.r.l.;4;+39 049 8977504;http://www.mevaspiratori.com;www.abb.com;Via Pacinotti 1;35030;Rubano;Padova;Italy;
999919;Maars Technologies;4;+918008161681;http://www.maarstechnologies.com;www.abb.com;44/A "Geetanjalli", Opp: Police Station, Sanjeev Reddy Nagar;500038;Hyderabad;Telangana;India;
999920;Magnetech Industrial Services Inc;4;;http://www.magnetech.com;www.abb.com;800 Nave Rd SE;44646-9476;Massillon;Ohio;United States;
999921;Magnus Ekstrom & Soner Aktiebolag;4;+4687269550;http://www.ekstrom-soner.se;www.abb.com;Storsätragränd 6;127 39;Skärholmen;Stockholms Lan;Sweden;
999922;Makoro AB;4;+46 528 12185;http://www.makoro.se;www.abb.com;Habynvagen 5;458 30;Fargelanda;Vastra Gotalands Lan;Sweden;
999923;Malloy Electric;4;+1 605-336-3693;http://www.malloyelectric.com;www.abb.com;809 W Russell St;57104-1360;Sioux Falls;South Dakota;United States;
999924;Maple-Tek Enterprise Co Ltd;4;+886 2 27385766;http://www.maple-tek.com.tw;www.abb.com;No. 9, Leye St., Da'an Dist.;10675;Taipei City;Taipei City;Taiwan (Chinese Taipei);
999925;MARGO Spolka z o.o. Spolka Komandytowa;4;;http://www.phumargo.pl;www.abb.com;ul. Studzienna 60;87-100;Torun;kujawsko-pomorskie;Poland;
999926;Mariacher Elektromechanik Maschinenbau GmbH;4;+43 4242 34040;http://www.mariacher.net;www.abb.com;Heidenfeldstrasse 67;9500;Villach;Karnten;Austria;
999927;Marses for Robotic Solutions;4;+2 (0122) 591-9060;http://www.marses.systems;www.abb.com;18 Ashmon St., Heliopolis, Cairo;11341;Heliopolis;Cairo;Egypt;
999928;Marti Systeme AG;4;+41 43 3881010;http://www.marti-systeme.ch;www.abb.com;Gewerbestrasse 29;6314;Untergeri;Zug;Switzerland;
999929;Matey Service Solutions;4;+27108232297;http://www.mateyss.co.za;www.abb.com;Unit 10 The Foundry
Crn Isando Road and Power Street
Isando;1620;Kempton Park;Gauteng;South Africa;
999930;Max Lamb GmbH & Co KG;4;;http://www.lamb.de;www.abb.com;Am Bauhof 2;97076;Würzburg;Bayern;Germany;
999931;Mecomb Singapore Ltd;4;+6565721200;http://https://www.mecomb.com/;www.abb.com;6 Jurong Pier Road;619158;Singapore;Singapore;Singapore;
999932;Mekano AB;4;+4642202600;http://www.mekano.se;www.abb.com;Gaasebacksvagen 30;252 27;Helsingborg;Skane Lan;Sweden;
999933;Mekano i Savedalen AB;4;+4631-262100;http://www.mekano.se;www.abb.com;Von Utfallsgatan 14;415 05;Goteborg;Vastra Gotalands Lan;Sweden;
999934;Mekosan Otomasyon Teknoloji Ve Muh. Hiz. San Ve Tic. Ltd. Sti.;4;;http://www.mekosanotomasyon.com;www.abb.com;Karpuzsekisi Mahallesi Organize Sanayi Bölgesi 32.Cad. No:2;38070;Kayseri;Kayseri;Turkey;
999935;Mesh Automation Inc;4;+18885067697;http://www.meshautomationinc.com;www.abb.com;268 Successful Way;30534;Dawsonville;Georgia;United States;
999936;MEXX ENGINEERING Pty Ltd;4;+61 7 5571 5733;http://www.mexx.com.au;www.abb.com;UNIT 1, 28 HARRINGTON ST;4214;Arundel;Queensland;Australia;
999937;Microsys Automation;4;+914064517400;http://www.microsysautomation.com/;www.abb.com;13/A/1,Road,No:54, Pahse-IV,IDA-Jeedimetla, Rajiv Swagruha Twp, Mettakanigudem;500055;Hyderabad;Telangana;India;
999938;Mid Kent Electrical Engineering Co Ltd;4;+44 1795 438436;http://www.mke.co.uk;www.abb.com;Unit 11a Cremers Road, Dolphin Park, Eurolink;ME10 3HB;Sittingbourne;Kent;United Kingdom;
999939;Mid Kent Electrical Engineering Co Ltd;4;+44 1795 471089;http://www.mke.co.uk;www.abb.com;Units 15B - 15C, Dolphin Park, Upper Field Road, Eurolink Ind Park;ME10 3UP;Sittingbourne;Kent;United Kingdom;
999940;Midroc Automation AB;4;+46104707000;http://www.midrocautomation.se;www.abb.com;Jansasgatan 8;811 39;Sandviken;Gavleborgs Lan;Sweden;
999941;Midwest Engineered Systems Inc;4;+12049893636;http://www.mwes.com;www.abb.com;W 238 N1800 Rockwood Dr;53188;Waukesha;Wisconsin;United States;
999942;Mikro Kontrol d.o.o.;4;+381 11 3699080;http://www.mikrokontrol.rs;www.abb.com;Vase Pelagica 30;11000;Beograd;Beograd;Serbia;
999943;momac Robotics GmbH & Co. KG;4;+49 2841 18020;http://www.momac-group.de;www.abb.com;Am Schurmannshutt 39;47441;Moers;Nordrhein-Westfalen;Germany;
999944;Monnier;4;;http://www.monnier-pmd.fr;www.abb.com;810 Rue Du Verger;44150;Ancenis;Loire-Atlantique;France;
999945;Montelektro d.o.o.;4;;http://www.montelektro.hr;www.abb.com;Kudeji 53;51215;Kastav;Primorsko-goranska;Croatia;
999946;Moore Process Controls Pty Ltd;4;+27 11 466 1673;http://www.moore.co.za;www.abb.com;6/8 Monza Close Moore House Kyalami Business Park;1685;Midrand;Gauteng;South Africa;
999947;MOSKOPP ELEKTROMOTOREN GmbH;4;+49 261 988220;http://www.moskopp.webshow.me/;www.abb.com;Schonbornsluster Str. 35;56070;Koblenz;Rheinland-Pfalz;Germany;
999948;MTEK Industry AB;4;+46 706364165;http://www.mtek.se;www.abb.com;Norra Osavagen 12 D;822 40;Alfta;Vastra Gotalands Lan;Sweden;
999949;Muehlbauer Maschinenbau GmbH;4;+49 9971 85490;http://www.muehlbauer-runding.de;www.abb.com;Raindorfer Str. 12;93486;Runding;Bayern;Germany;
999950;Multi Craft Contractors Inc;4;+1 479 751 4330;http://www.multi-craft.net;www.abb.com;2300 N Lowell Rd;72764;Springdale;Arkansas;United States;
999951;Naini Tech Solutions;4;;;www.abb.com;SCO- 207, Motia Pacific Centre, Kishanpura, Dhakauli;140603;Zirakpur;Punjab;India;
999952;Nanjing Edgar Process Management Co Ltd;4;+025 84500655 802;http://www.edgarautomation.com;www.abb.com;No. 128 Tianyuan Middle Road, Moling Street, Chengjiming Park No. 2 Building, Jiangning District;211000;Nanjing;Jiangsu;China;
999953;Nanjing KOPS Instrument Technology Co Ltd;4;+86 025-85628769;http://www.kops.com.cn;www.abb.com;No.15 Fengji Avenue, Venture Innovation City No. 31 Building, No. 134 Room, Yuhuatai District;210039;Nanjing;Jiangsu;China;
999954;Nanjing Talent Technology Co Ltd;4;;http://www.talent-sci.com;www.abb.com;No.7, Fenghuang Road, Pukou District;210000;Nanjing;Jiangsu;China;
999955;Necto AS;4;+4790675783;http://necto.no;www.abb.com;Markens gate 8;4611;Kristiansand S;;Norway;
999956;neogramm GmbH & Co. KG;4;;http://www.neogramm.de;www.abb.com;Konrad-Zuse-Ring 23;68163;Mannheim;Baden-Wurttemberg;Germany;
999957;New Spirit Enterprises (Shenzhen) Co Ltd;4;+0755-25925516;http://www.conpro.cn/;www.abb.com;Bagua 1st Road, No. 617 Building, No. 602 Room, Futian District;518029;Shenzhen;Guangdong;China;
999958;Newtech Intelligent Automation Ltd;4;+44 1234 783680;http://www.newtech-ltd.co.uk;www.abb.com;Stoke Mill, Mill Road, Sharnbrook;MK44 1NP;Bedford;Bedfordshire;United Kingdom;
