Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1000559;Cged;4;;http://www.cge-distribution.com;www.abb.com;15-17 Bd General De Gaulle;92120;Montrouge;Hauts-de-Seine;France;
1000560;CGED AGEN;4;+33553483401;http://www.cge-distribution.com;www.abb.com;7 Allee Larroumet & Lagarde -Zac La Mothe Magnac;47550;Boe;Lot-et-Garonne;France;
1000561;Cged Agence 413;4;+33389283149;http://www.cge-distribution.fr;www.abb.com;5 Avenue De L Europe;68520;Burnhaupt Le Bas;Haut-Rhin;France;
1000562;CGED Albi;4;;http://www.cge-distribution.com;www.abb.com;12 Rue Jacques Monod -Za Val Caussels;81000;Albi;Tarn;France;
1000563;Cged Alforville;4;+33141793333;http://www.cge-distribution.com;www.abb.com;3 Rue Felix Mothiron;94140;Alfortville;Val-de-Marne;France;
1000564;Cged Andernos - Agence 644;4;+33556034848;http://www.cged.fr;www.abb.com;16 Avenue Gutenberg;33510;Andernos Les Bains;Gironde;France;
1000565;Cged Angouleme;4;+33545370310;http://www.cge-distribution.com;www.abb.com;Avenue du Marechal Juin;16340;L'Isle-d'Espagnac;Charente;France;
1000566;CGED ARMENTIERES;4;;http://www.cged.sonepar.fr;www.abb.com;RUE AMBROISE PARE ZI DE LA HOUSSOYE;59280;BOIS-GRENIER;Nord;France;
1000567;CGED Arras;4;+33321240303;http://cged.sonepar.fr;www.abb.com;15 rue René Cassin;62223;SAINT LAURENT BLANGY;Pas-de-Calais;France;
1000568;Cged Aubagne;4;+33442706350;http://www.cge-distribution.com;www.abb.com;13 Rue Des 4 Termes -Zi Les Paluds;13400;Aubagne;Bouches-du-Rhone;France;
1000569;CGED Aubenas;4;+33475355095;http://www.cge-distribution.fr;www.abb.com;Avenue Jean Monnet - Zi Ripotier;07200;Aubenas;Ardeche;France;
1000570;CGED Avignon;4;+33490880222;http://www.cge-distribution.com;www.abb.com;Avenue de Saint-Chamand;84000;Avignon;Vaucluse;France;
1000571;Cged Bayonne;4;+33559637878;http://www.cge-distribution.com;www.abb.com;ZI des Pontots, 2 bis rue de l'Industrie;64600;Anglet;Pyrenees-Atlantiques;France;
1000572;Cged Beauvais;4;+33344051221;http://www.cge-distribution.fr;www.abb.com;2 Rue Arago;60000;Beauvais;Oise;France;
1000573;CGED BELFORT AG 413;4;+33384228560;http://www.cge-distribution.com;www.abb.com;5 Rue Albert Camus, Zac De La Justice;90000;Belfort;Territ.-de-Belfort;France;
1000574;CGED Bergerac;4;+33553573989;http://www.cge-distribution.com;www.abb.com;6 Rue Gustave Eiffel -Bp 708;24100;Bergerac;Dordogne;France;
1000575;CGED Blois;4;+33254433809;http://www.cge-distribution.fr;www.abb.com;Zi Les Gailletrous 2rue Rene Descartes;41260;La Chaussee St Victor;Loir-et-Cher;France;
1000576;CGED BOIS D`ARCY;4;+33 134523252;http://www.cge-distribution.com;www.abb.com;16 Rue Georges Melies -Za Croix Bonnet;78390;Bois D`arcy;Yvelines;France;
1000577;Cged Bordeaux Centre;4;+33557191920;http://www.cge-distribution.com;www.abb.com;Zone Artisanale Alfred Daney, Rue Francis Garnier;33300;Bordeaux;Gironde;France;
1000578;CGED BOURGES;4;+33 248246619;http://www.cge-distribution.fr;www.abb.com;524 Rue de Malitorne;18230;SAINT DOULCHARD;Cher;France;
1000579;Cged Brignais;4;+33472318860;http://www.cge-distribution.com;www.abb.com;1/3 Route de Lyon;69530;Brignais;Rhone;France;
1000580;Cged Cagnes Sur Mer;4;+33492132728;http://www.cged.fr;www.abb.com;34 Avenue De Grasse;06800;Cagnes Sur Mer;Alpes-Maritimes;France;
1000581;Cged Cahors;4;+33565203905;http://www.cge-distribution.com;www.abb.com;111 Rte Nationale -Zi De Regourd;46000;Cahors;Lot;France;
1000582;Cged Cahors;4;;http://www.cge-distribution.com;www.abb.com;220 Chemin De La Sablieres Zi De Regourd;46000;Cahors;Lot;France;
1000583;CGED CAMON;4;+33322716000;http://www.cge-distribution.com;www.abb.com;447 Crue Stephane Hessel -Zac La Blanche Tache;80450;Camon;Somme;France;
1000584;CGED CESSON;4;+33299222930;http://www.cge-distribution.com;www.abb.com;2 Rue De L Erboniere;35510;Cesson Sevigne;Ille-et-Vilaine;France;
1000585;CGED Chalons;4;+33 326652657;http://cged.sonepar.fr;www.abb.com;Rue Des Dats;51520;Saint Martin Sur Le Pre;Marne;France;
1000586;Cged Chalons En Champagne;4;;http://www.cge-distribution.fr;www.abb.com;Rue Des Dats;51520;St Martin Sur Le Pre;Marne;France;
1000587;CGED CHATEAUROUX;4;+33 254228776;http://www.cge-distribution.fr;www.abb.com;8 Avenue Pierre De Coubertin;36000;Chateauroux;Indre;France;
1000588;CGED CHENNEVIERES;4;+33149621362;http://www.cge-distribution.com;www.abb.com;35 Rue Gay Lussac;94430;Chennevieres Sur Marne;Val-de-Marne;France;
1000589;CGED COMPIEGNE;4;;http://www.cged.fr;www.abb.com;SQUARE HENRI LABORIT - BAT 3;60200;Compiegne;Oise;France;
1000590;Cged Concarneau;4;+33 298744774;http://www.sonepar.fr;www.abb.com;ZA COLGUEN 8 RUE LEOPOLD SEDAR;29900;Concarneau;Finistere;France;
1000591;Cged Cosne;4;+33386266954;http://www.cge-distribution.com;www.abb.com;Avenue du 85;58200;Cosne-Cours-sur-Loire;Nievre;France;
1000592;CGED DECAZEVILLE;4;+33 565636975;http://www.cge-distribution.com;www.abb.com;20 Zi Du Centre;12300;Decazeville;Aveyron;France;
1000593;CGED DINAN;4;+33296858400;http://www.cged.fr;www.abb.com;BOULEVARD DU PETIT PARIS Z.A DES ALLEUX;22100;TADEN;Cotes-d'Armor;France;
